"g_Na","g_K","injCurrent"
163.251258313262,19.1657808792417,3.08203432380754
161.62007880915,19.6943115052432,2.93281323488792
166.275890158271,19.8737144455317,3.44407391739495
165.799252238673,19.2301713162601,3.27418723837832
160.711783835084,19.5847612215512,2.44621301176259
165.963611155748,18.8024586545619,3.40495899311341
162.418589607682,19.0379163182303,2.84276011160284
166.388465790382,18.8981817016856,3.7327449909075
158.93552220908,20.1343814137634,2.29735618080523
163.940180070755,20.2249400797625,3.29109172347418
161.452672452913,20.4025467529251,2.89205677708452
166.573107026927,19.2953297615298,3.85574921812227
164.620551850328,18.7954824142411,3.18745243803754
167.983225648856,19.6305717341295,3.71750926398688
158.046518261653,20.4774999575655,2.11065013089305
161.740140223142,19.9448478700228,2.73470037825731
160.970164025416,20.2506218112924,2.49371441480141
161.871502189193,19.4394973380448,2.66056107432997
167.508884877103,19.3033149265798,3.5537705540145
161.459453419991,20.6477712473082,2.6767084073761
164.766076098513,19.4839776587593,3.49297017448685
169.609363565332,19.7488853804889,4.20450607972273
156.639352851935,20.5575425030674,1.81684661394666
166.0275902646,20.2768018498985,3.58005935755387
163.756812504014,19.7313351439831,3.12810782727031
159.804483017268,20.6329992647876,2.32548682580312
156.747130532973,19.8365918414607,1.80978220867222
158.673377730434,19.7481423660529,2.13861277692527
155.21771545433,20.1641065864616,1.55774964463808
167.878569508109,19.7284440308082,3.95111240197267
