"g_Na","g_K","injCurrent"
162.487882143853,19.989118915401,2.87894091177433
161.786732793319,20.1652975049846,2.74480320025983
163.924201872993,19.3133414925467,3.18507694983787
167.608993589378,19.0651406938581,3.80802404409863
166.981110526369,19.5723119063073,3.62672287950394
158.977202243433,19.9780708481528,2.23818377148483
165.905576444518,18.8268424023751,3.43467323910992
163.385600109193,19.6843632963856,2.92209078299439
164.371865625232,19.90931852099,3.20367797620451
163.328686128612,19.9699329825405,3.0538975162452
159.682388937254,20.3922877383749,2.27887184719914
166.985109353425,19.0133766041381,3.65111227067566
161.294999881244,19.7310027100677,2.58756430675872
164.920832731741,19.9130611243829,3.36753102604154
165.217347411843,18.9084152089108,3.29107453092839
165.708194813856,19.1555137098475,3.40382579841368
163.555068358336,20.2850940594879,3.07490971327525
163.461323229653,19.4851351378177,3.05527962781531
166.879491121969,19.2712205870509,3.56962451648762
159.632401968121,20.1641872394872,2.4307315478207
162.831319330045,19.3116667884477,2.90494170614985
169.636773077766,19.6986764203782,4.08839052258723
157.827414291368,20.3409366546732,1.94090227230399
160.629161246576,20.5140576367548,2.47096632116677
158.961371366568,20.2570943853546,2.11558368299434
160.775088283436,20.277515618725,2.62100487128071
162.18811595382,20.4651954464263,2.73352937993305
166.108485807056,19.5454085420499,3.38765159250698
166.801130084995,19.8593608500872,3.55014093371653
165.432412229645,19.4219613619207,3.25803581174312
