"g_Na","g_K","injCurrent"
166.421596019381,19.1731500425155,3.61876071561908
167.046146387049,18.8094504217376,3.57204041243949
159.02475802795,20.1251053908093,2.21933905044347
161.971700329704,20.2567157049212,2.83991030700169
163.626991988174,19.338379053693,3.03618899869689
160.643627355111,19.8391486716518,2.59484505221134
166.789544920436,19.5252791380184,3.64305226400144
164.826450259199,19.5997533237714,3.29912222661564
159.556909852566,20.229265074205,2.34247354874834
163.514803589585,19.5800548408293,2.91546120425811
166.259653823541,19.1782503456858,3.45617191607478
164.542641331609,19.512939606586,3.14802981721173
160.790455597453,20.4098145427816,2.56505211367507
166.210956200914,19.5886987798883,3.49178600968518
164.03282976685,20.0058645868982,3.17651814647451
159.26105242575,20.5390724817634,2.20827341549588
163.528849319421,20.1619303819567,3.06406193825992
165.675107721828,18.9830759102317,3.36730535141037
166.168991779477,19.9972948058698,3.51099069703214
158.945253290339,19.7761837632818,2.17726753284055
160.795323975452,20.1344389723172,2.59952983437127
162.109036177065,19.7978961704114,2.80791835750808
162.850259650218,19.8137186472999,2.97470815250924
167.670270878896,19.1501175555974,3.8094336087931
167.653910068423,18.969929313967,3.69025564909608
169.141918096195,19.5403482566134,4.03066253203248
158.352540650659,20.3972368937808,2.04058429674295
164.165604632084,19.2133770483832,3.18381455353886
160.090982793916,20.6304150861097,2.38234046210132
164.878332211853,19.9880454072643,3.3396535808456
