"g_Na","g_K","injCurrent"
163.200558433491,20.0531805820101,3.00628686732975
169.263092193245,19.7253060148702,4.10075651546295
164.504850435422,20.0608478076852,3.27468066425612
166.295184042367,19.9482998786303,3.51815391529601
160.643736140408,20.3548379701793,2.5944999864172
160.228015380908,20.5246901075286,2.38969808607825
157.499510708648,20.3908798476741,1.91342863099235
160.614299151047,19.8311170098601,2.50461372046985
164.727086131725,19.7160672083528,3.33539066656769
162.956739484041,19.1464104353937,2.96743082422412
166.507081642727,19.441703329517,3.45102660647872
158.448087946064,20.1411686165464,2.03441656766664
158.933285646607,19.9595233755318,2.18765391969731
165.431162797267,18.8152516403602,3.31093114909359
167.103965203853,18.8906335783929,3.64248477692256
159.368595134196,20.1511955565902,2.38979253413799
164.368218867112,19.8372498704816,3.1079364220748
164.262776046772,19.2588298725859,3.20777748742851
162.52524376182,19.7081265334991,2.83504538865117
166.455009123659,19.1392725463774,3.5025604587473
165.230309497181,19.1779829946129,3.37896086220381
161.829180716872,20.087931663681,2.79082326069173
163.854481566224,19.4994019149908,3.08034034558656
162.490802480312,20.4837558884792,2.82235086287431
163.468786026944,20.3586813898734,3.05295804712245
158.899744517786,20.4563979567779,2.11255437762993
167.013422233329,19.4543578149149,3.64128360732717
163.581424997943,19.7291817105798,2.97019620880885
167.364635904433,19.0342633916618,3.78471654611589
158.333686755178,19.6934010467518,2.08739991959344
