"g_Na","g_K","injCurrent"
161.254363851316,20.3002079438846,2.66408971876812
163.245815694613,20.1804404848573,3.01988891768048
165.579835348403,19.5262558603756,3.32051151292541
162.524880767125,19.638122761056,2.82451590719645
161.390273018658,19.9208615599456,2.61502324031408
164.972616920723,19.8641096750907,3.30196366980334
164.159398789157,20.2049252310461,3.20744330507128
164.175252166619,19.4991213026399,3.0950665972231
158.954859980143,20.0138955264862,2.21291786728928
166.304263710347,19.6225882459996,3.47764671201215
164.491749809696,19.7460895142468,3.12848451359411
163.126102804153,19.3442875453242,2.93745509560832
167.345684234926,19.1050608112469,3.78120918447044
165.559999474792,19.268126122045,3.45573615257928
160.49502224285,20.0762351775558,2.53733769505447
166.039215806948,18.9951035892988,3.39201994996827
164.819353420481,19.1723345168377,3.3306870868783
168.88855650512,19.4928187302389,4.06052226997801
162.957579415577,19.7498099264751,2.98824303006145
159.513509760509,20.084306642285,2.38343426518327
165.445405852343,19.8425362180318,3.46817127913375
159.680236323883,20.521876802902,2.31066869441033
166.763633052519,19.2049067064726,3.58022291292005
160.498410182557,20.4293906538568,2.50350458704331
158.439675569068,20.251213678511,2.06289919704157
163.972182763625,19.2482471097216,3.17854524952556
161.83388384429,20.1640941907687,2.81001606152256
162.022993630615,19.8836733196484,2.80275847018676
167.145662748205,19.4403357581668,3.62512296015101
166.974495479566,18.8826913462716,3.60826758647137
