"g_Na","g_K","injCurrent"
161.100908437842,20.0104794669524,2.63945304987261
166.014477083912,19.3995793316506,3.41926110872503
160.053321169007,20.0811804022849,2.48484560180348
161.662756855491,20.3899533043729,2.6139204256364
164.415522394253,19.2916157514798,3.13842965571849
162.057480487728,20.0671897283563,2.86312092696624
162.47130736135,20.4131471478146,2.81845698241571
165.715689217223,18.645590679729,3.37802185787682
161.190009100067,19.6620596829413,2.57090321719041
159.142300724685,19.7588483558855,2.22555811725016
159.099853329747,20.1167612914404,2.13675321314682
159.514292451479,20.5421237763711,2.23847705534389
167.705990675532,19.2124382919841,3.76408233517029
157.87114098579,20.2659505615005,1.95191082855668
166.028757931388,18.9850067350157,3.43222077218314
164.899168809796,19.1174608334924,3.29255461059513
164.040350306092,19.8268006201707,3.07344704756361
161.986161527816,19.6945299557153,2.8273297393448
158.437453778036,20.6359297726008,2.08293707417981
164.194386818757,20.0726846731902,3.25525635091315
164.734797675209,19.6288708541395,3.24190403363466
163.254661198275,20.1680359312258,3.06874303466616
160.611921952461,20.429926936291,2.44421715797288
166.956547716839,18.7715078120934,3.56400760278175
165.271882710338,19.8244030778513,3.39260149776258
158.276190963244,19.7228770616926,2.04178588876102
169.336329873945,19.6241287433583,4.11266202980982
165.994556041933,19.7862760994325,3.56928045092932
162.61419307863,19.4912767331178,2.97486399458179
166.750673775063,19.371742371303,3.6019482297853
