"g_Na","g_K","injCurrent"
138.183400520308,16.5643000558792,1.8504635452852
187.620850266127,23.8187663594322,2.74096256428733
145.857332150657,16.3606041488176,4.30466286268822
203.718488511171,25.2582276755472,6.99350584588712
179.867563080533,21.3113437349754,3.39032219348784
153.515023488452,18.9726952964239,0.750625657703736
158.614390290502,21.4681130473019,0.0014369518105728
189.357433446428,23.219700975839,5.10867663997394
169.995253400808,23.8040754975836,0.899124307227144
178.180244475843,21.9843777632115,6.31988281458615
179.047705034859,23.5148340370749,3.41484850808213
170.35274455498,22.5016655249086,0.0517105072083135
157.846039724461,21.4950638214252,0.936675652571982
146.503227668634,17.9643421061031,0.0309849332099366
176.391065284058,21.4301648053449,1.6282028892132
156.505252731784,17.6257837527406,4.59469158353102
206.978396093222,25.4381587918732,4.90764084904098
190.333729663936,23.522838544962,6.34790076605583
143.717873417992,20.004375401914,0.274534801456593
163.202214240356,20.8207452094476,3.66870341409721
204.856599434391,25.4159177790365,6.02732540150406
166.765056493022,19.9333769960155,1.0944772398946
195.045627625244,23.5793072114707,3.9004151633378
229.208339166287,28.5179168175042,7.94784419142273
155.93508164326,18.1790959195908,5.62020338566222
179.368598244355,23.0184177802689,4.39966982690715
148.508150049141,18.8972552183793,2.4089119780979
141.542152293299,14.6652740661086,2.52618494925999
218.980830937385,26.3997162891775,5.52097142118662
135.047070380151,16.9938063851776,0.441590917874352
173.318771598522,20.83367496449,4.38428142151292
161.9629253681,17.4795094889501,3.0909410936029
231.659653616844,28.364399810404,6.84467244925921
165.951967833888,19.4571420611773,4.67996086759246
153.200178791429,17.2734027111156,3.70353494931926
148.386403416704,16.7495323278456,1.05534837804222
102.704138535206,12.0585056577255,0.168547433689367
142.767934694787,18.4410946777928,1.33147389984822
174.214498101075,22.848876773302,2.24869903786108
157.249668564045,20.6712292421329,2.26199958068359
162.942862561488,22.0434352946154,1.75543689017155
223.01004336618,27.3279049533905,6.48147889071834
167.159587430254,19.2416333815366,3.27652563592225
180.962074957715,24.2920110493689,1.95689926022329
179.298679735975,21.9233868781166,5.30543084438967
154.765850213465,19.0556412701648,3.30322518051059
168.158318921224,20.6372253774171,5.81302154063092
149.528266769588,16.9235607098366,2.16996095718207
114.353006801023,13.5594374427354,0.0559869306792415
215.853573514621,26.6763374982279,7.26735414444298
196.785782227859,24.5208797520412,5.44367652699966
151.084566280621,15.8823364378061,3.05613759476977
149.008020683156,16.8454929537076,5.20414089325961
179.252936180781,20.8164915700929,2.49030665401838
166.399809121122,21.3828963213665,2.79817841942535
140.993044421347,14.4386855480568,3.47195783713043
181.353776982782,23.3408578790408,0.880976987173003
104.545933911921,10.8137307169814,1.29323902774829
161.625708513303,18.8248052074232,2.23132936762407
142.886667490323,17.5017316159178,2.88868099566981
