"gCRH","gca","gkca","kc","gkir","gk"
0.156233344127003,2.02064446630005,0.846609112873152,0.151664162459102,1.29739535106649,9.74130101164542
0.209960687997237,2.39586458818863,0.687700180707639,0.0781543358960667,1.3592800123036,2.09194175880924
0.337778751943168,2.34225811061173,3.16894985538027,0.0970589835280806,1.23353590169744,0.230075629522354
0.386816875785052,2.58931173458641,0.217307760586878,1.03088525755621,1.31806811571148,7.90494424270201
0.139097232527629,2.93496748288783,0.989767806996722,0.0974607912109942,1.27214564774944,0.801668361185268
0.315079121144908,1.8578741508015,2.90053643064394,0.056563024013094,1.35884124934315,15.2771960163527
0.219201365085872,1.24848244273953,2.71051323780722,0.067850769488674,1.21854421406355,9.3435776964739
0.380639117045782,2.00300300154677,3.13331311841731,0.115252135485331,1.23885821213216,8.61072294834312
0.148898540099614,1.05743312866572,0.420080329125589,0.217481284513328,1.30086453221271,8.64852694077864
0.301591623342585,1.63502518521592,0.124619760915833,1.98102013247919,1.22897787133296,8.38690407984488
0.373419742350553,2.56993743557937,0.190511354239825,1.62079571103473,1.20922045360266,5.3521683672202
0.135310903958349,1.67899886270692,0.0294981177579705,1.86781457582195,1.2872733464224,8.30898683337171
0.164322149758226,1.38058408405206,0.0943713381598146,0.0821196658716255,1.32437736404836,14.595473881838
0.203637601823538,1.78407422986352,0.362645374170253,0.213782125196693,1.24797962759498,2.20121276170436
0.234794165001527,1.66874930835178,1.27409139332087,0.218964572295792,1.36377004030859,15.6003059253191
0.381185066682111,2.95338271333391,3.65453039983069,0.117731169314452,1.20206560123721,10.5265484427438
0.390163816200316,2.2479961953655,0.321586217800854,1.83052979249744,1.28650391974631,11.1041310126699
0.162243555103518,2.38496558908877,0.0093827022908628,1.2839406197095,1.31468804179456,4.97122176110819
0.171272696806707,2.66816370565448,3.64047199745918,0.109463981755341,1.29543183811352,6.00452949538179
0.11197177302284,2.81382518493468,0.0288801899938564,0.366284369049766,1.3674424497198,5.33381861071039
0.264146057132951,1.56536342207492,0.521549762707679,0.595965296652728,1.37289029993202,4.41120695567954
0.12419534718237,2.92726940540776,2.57454559907724,0.080814854889649,1.31783057703872,10.7567436141793
0.266461907055501,2.99384610635323,0.695054396544183,0.711409196197754,1.36469453130929,15.9926799216473
0.322519125307214,2.92277420521488,0.161516298010405,0.728802115657474,1.38954971815565,8.14081211354785
0.37649305423734,2.17077738656685,0.162708354589855,0.74746614691091,1.20760060700233,4.06075502691202
0.144194392913648,2.99554291463994,0.0364360500408056,1.02280963097619,1.20346243062575,11.9540472443584
0.249107579587228,1.14449948683849,3.76821395025392,0.0639494526980431,1.38736049947615,13.0920918421381
0.325190740258341,2.97409796225331,2.19510666303635,0.231538162421608,1.39540698266633,7.76605904015906
0.163857965154732,2.38624584734631,2.13032016553385,0.0866184580506487,1.2058566057179,9.20121208179757
0.173543623663071,2.6268559858685,0.264591608981192,1.98097100316036,1.25632889134844,7.65622949017111
0.213663496988028,2.241414597526,3.69676770508691,0.0728260237731853,1.22565869305898,8.24865615019471
0.228111410586485,2.34348530120227,3.64543939967226,0.0592815150734175,1.3157116583149,15.6292638816049
0.34133604963782,1.65651792042893,0.273937539242329,0.933234819346555,1.39120484241129,12.8929459717952
0.229663517008774,1.49607919278127,3.93996863304797,0.104663061598771,1.28357878319179,14.9834665462549
0.151729837405678,1.83757702226047,3.1109470052566,0.0527031749517839,1.22944822567694,15.8357900932606
0.184321984039379,2.52889771105409,0.00318123989121055,1.19204847635913,1.35380951685677,15.6491122814908
0.288152844689975,2.88602770699346,0.0316939554346911,1.02962459609452,1.21192923641283,3.1215695674568
0.318042650942856,1.47903861427377,2.15961356259793,0.26625553006119,1.38755401674944,10.305108928276
0.330600520594309,1.42437210208415,0.245043344935952,1.62207340620842,1.34365567174886,12.6841747455223
0.337401578732596,2.99101137538439,0.609074727201685,1.59806942402463,1.20946179313215,11.0910650223254
0.169630472608306,1.20643149498179,2.03642973082408,0.0722245958817498,1.39972029102417,8.60515735580318
0.349956748589242,2.31551813429347,1.10928922585051,0.0768089620740997,1.2696823353319,0.0327682683462278
0.22733390574748,2.9311131263936,2.66908004586623,0.184559836626588,1.23728380232856,2.15179495765198
0.245695488265185,2.53035935850509,0.167097723108968,1.94912943778043,1.39172484195673,5.64102253137507
0.383065247880122,2.8292524270897,0.276080895817261,1.41647759609282,1.32294890794123,14.8632317913176
0.357465776889491,2.94043995703827,3.91297145926896,0.154932866903628,1.35877178574526,7.52346934174299
0.390646961183494,2.24519854155819,0.109119745291686,1.8162183854213,1.37821663362702,14.1622327329356
0.300177037563622,2.12665491197951,0.00771817894292992,0.2969897151825,1.30672141583819,3.779948354728
0.179078959881117,2.71859744771145,0.287721361538852,0.405944167764872,1.2114842285237,4.20332252983373
0.316478023342758,2.98418647152852,1.27968892933439,0.212133031511989,1.21490008825589,3.23583956624135
0.230244686547642,2.95034769153445,0.510826417820165,1.92991344441402,1.35534016326251,12.8863927152468
0.1374423574358,2.93839263753364,0.0362261108596251,1.61920113355703,1.26966626934252,15.8736533428143
0.239858486422312,1.32389779048999,3.98102699479102,0.0905795020053825,1.20060490680959,2.46555364330426
0.221886624098295,1.68450224867511,0.165796640308909,1.16711773912672,1.32536078893669,15.6542251352256
0.349252195373417,1.66179675959032,0.991368627852127,0.167556600469951,1.3189436110058,11.054039956711
0.324038386910304,2.30446775544124,0.0606997433340644,1.25388571162652,1.27082101703261,2.88370566766135
0.312100488644574,2.68771869920786,3.81907641783874,0.0573913359366556,1.39804778659925,14.3309160755836
0.204403232633797,2.98907076152341,3.90222075477094,0.0534525501374872,1.2726226298121,12.7535677646796
0.257548768475356,1.53136447779384,3.31316819857037,0.108782701769382,1.38845360246101,2.50828494453181
0.243314881940198,2.57319586098782,1.93069031382753,0.0577412855875589,1.3787370312935,14.9370474976606
