"gCRH","gca","gkca","kc","gkir","gk"
0.326310377801439,2.893182309468,0.197728214044599,1.80889159780139,1.22773247956096,5.06968088509724
0.369968292919542,1.58435213005066,0.156844129985468,1.17994826646204,1.25324141753859,4.49399731958151
0.39698805095197,1.56001148136046,0.172663184208665,0.76440808239137,1.32385189929758,12.0829388059229
0.19960996128954,2.13802896393585,0.177302392264549,1.50983758243892,1.2144913715725,3.05154177498948
0.148399759670659,1.37046448416458,0.329788754409626,0.163171760720501,1.22398306552678,10.962801758092
0.165975994924931,1.03224169718353,0.107820620293794,0.170998429436703,1.32042844455512,11.0194741518335
0.163857965154732,2.38624584734631,2.13032016553385,0.0866184580506487,1.2058566057179,9.20121208179757
0.208401210390633,1.95869104579959,0.336262122886991,0.701929967721167,1.24548477071294,15.1377900187287
0.398550297940116,1.61508791476929,0.267080455042031,1.91621294443086,1.32885232624423,15.2336543657826
0.198175887215115,2.23040211678867,3.48937994430762,0.0791932582406766,1.39681657846665,9.89892544188753
0.122019152755206,1.11615496689305,0.00886188711602243,1.5142439259817,1.20107528611443,7.77694528028559
0.233944671892173,2.13506810748988,1.42745623946329,0.179238596423751,1.39943990901786,10.4375610422227
0.241237805855849,1.03611415624933,2.89842996140105,0.124484005741106,1.29382971554722,15.5156171739541
0.285429501575083,1.15636987866628,0.242992216661293,0.407080140559429,1.39947419500958,11.1304356733296
0.380651906354073,1.23732314548183,0.826154367505442,0.311172520875369,1.2551632578245,15.5047739068637
0.327451567843103,1.59507092699644,1.10123704992408,0.0728836981859191,1.30102526814974,3.05642759386513
0.203339027704033,2.06050252625169,3.43065509061321,0.0765886212829905,1.24640322042633,15.7841476032518
0.12130017502421,2.31791868526523,0.0335359900567309,1.96690688929514,1.34495889427097,14.070926177674
0.370385123749504,1.1752644041712,2.7360267170566,0.182367115741894,1.22135795684281,11.1980994033042
0.343035824223723,2.9689189207949,0.429663635169761,0.723732201450536,1.22422559599789,4.59245445835236
0.398498138653737,2.19298773068267,0.0910511303073354,1.73106739827791,1.28326351127592,9.15399146366022
0.389795641890648,2.60820599240834,0.757628615574613,0.733753179614639,1.28997262679007,9.80265770683024
0.389036270187801,1.75916322194378,2.54979812311457,0.184059480191161,1.2077793340506,3.24950039302234
0.22282301383762,2.21944495630493,0.152704029324362,1.96473349248181,1.31186275578718,3.76296319447465
0.270413144440096,2.21881252519902,2.1363332972772,0.157292916800328,1.391196147092,0.254306811056063
0.332497086320474,2.81502221924794,0.0566943860273343,1.88380435458051,1.38191795275531,3.95033242904
0.176032011513354,1.36488662813437,2.97530188725919,0.0689677851185891,1.32424743850979,4.3804520160199
0.369203562021359,2.76198610789546,0.31342320370079,0.281654685827522,1.20887461258262,14.9851087230916
0.295857951875375,1.34393688566963,3.78835660624041,0.0519684416078843,1.38708661982234,8.9913033691011
0.369262807108776,2.44768686399844,0.144090770824747,1.2260005240247,1.38409302972578,15.1741465584961
0.388748558086199,2.0567321969284,2.05981875605113,0.214144362464238,1.22677366048666,15.3696831703618
0.383657615102085,2.29710351287814,0.174568946344946,0.170713295383582,1.39572652632978,14.4650577452076
0.382711165307148,2.29072518760352,3.90614476299824,0.114134417088924,1.35613386876912,14.2948102020529
0.210442662080475,1.23598074748581,1.10559315818535,0.174036086627355,1.37778790896334,4.28002798421744
0.307842383694395,1.17788118220736,0.105503011236107,1.67104556838132,1.39290485966074,10.5364472876028
0.355564351971907,2.95888585511507,0.0320691212629154,1.82606407889549,1.28994897825084,14.2436601671667
0.271411918284252,2.48122917820168,3.84638402479785,0.0911942583284632,1.21371715173221,0.968880045149661
0.223968326498673,1.70844582298909,1.10748249774761,0.121917547579183,1.32822449319502,15.5269077794359
0.387442816279273,2.12836131116021,0.158467381424839,1.25608984036507,1.39666839936529,6.15102591064144
0.379482393520338,2.977990292629,1.45207209249701,0.148828939185718,1.35394818082676,12.6626157749411
0.391183845270809,2.85379548895142,1.74441880899388,0.1412446755546,1.36450695354618,4.61871570513103
0.372502573421762,1.95837184983503,3.60032677845051,0.0596769100685858,1.29698602052099,6.84612027873859
0.199741367564558,2.75159716815156,0.0990970532213991,1.15741613008489,1.36360982928269,5.67795381705813
0.210232768815794,1.17211105336373,0.0860833280692808,1.64345549231426,1.3012290914023,12.0591897321817
0.21385107285907,2.11542203734185,0.24155823161779,1.83206337151414,1.22758909983944,12.7467269545158
0.136611089298954,2.14289510817396,0.519409281634726,0.0969060346822803,1.23679440540191,4.6082791105251
0.362847156805905,1.13847216653844,2.01766652332217,0.149220740044939,1.36476821355695,13.656984461684
0.370570277431145,2.47333358115359,3.85768875570999,0.168153487622548,1.36410531014328,1.15524015355978
0.238974473445164,2.54770612014156,0.330688774181372,0.0959864221475835,1.29993219223383,11.5848099870635
0.300251417512201,2.50854364093109,1.51536495262953,0.162236323924352,1.22190133710859,1.04115476037897
0.175770786709257,1.66270325368452,0.0455642612968385,1.03295427093819,1.35146387674481,7.41476508407112
0.39792558910301,1.58692434790979,0.35055175345988,1.27077624332222,1.20001702876681,12.34119336668
0.125928163404034,2.83455364188627,1.16387344104615,0.0727705991665419,1.38767466749901,2.09270288652755
0.349565244457237,2.70852458495403,3.90399466685835,0.169114780885266,1.21870953924596,8.92743855538134
0.167163658283915,2.40374622399838,3.33414380929044,0.0623334204128671,1.29970039020066,3.74710662984818
0.370991307221418,2.97963779608012,2.96025352869278,0.0790387670910576,1.22753101093887,15.7570379144898
0.369443223342959,2.07181260743476,0.379416581845339,0.346845884556927,1.21541344245741,7.69611588096008
0.376679779814513,1.61770843465689,2.02735755359308,0.125862470081077,1.39556233985303,6.24474849724986
0.2143349725805,1.60313167075719,3.46026433669036,0.0785324585722568,1.20313206169061,8.16152541610468
0.303983518426594,2.79010405975775,0.219931036301935,0.261945507183705,1.3113130919351,2.24343114083637
