gnab,gbk,gkir,gkleak,kcabk,vmca,gCRH,gCRHpulse,gkirpulse,gkleakp,CRHkcabk,CRHvmca,kp,gnav,gca,gcaleak,gk,ga,gkca,nuc,kc,tauhna,vmna,smna,vhna,shna,amplitude,class,active_0,passive_0,active_1,passive_1,active_2,passive_2,active_3,passive_3,active_4,passive_4,ahp,v_max,v_min,v_mean,num_spikes,period_max,period_min,period_mean,upstroke_duration,downstroke_duration,inav_mean,ical_mean,icaleak_mean,ikdr_mean,ia_mean,ikca_mean,ibk_mean,ikir_mean,ikleak_mean,ins_mean,iCRH_mean,Jin_mean,jout_mean
0.05,0.6,1.35628267919676,0.1,1.5,-12.0,0.389410749542453,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.38638429440713,0.025,2.82402194536157,0.5,0.00858655350844373,0.03,1.53355750125135,2.0,-15.0,5.0,-60.0,-10.0,6.198883056640625e-05,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.251011371612549,-4.251073360443115,-4.251026630401611,0.0,0.0,0.0,0.0,0.0,0.0,-2.1509406566619873,-104.9649429321289,-1.6062757968902588,59.81718826293945,0.11070854216814041,0.60699462890625,42.384193420410156,0.5961613059043884,7.074897289276123,-1.8679468631744385,-1.6553955078125,0.15985682606697083,0.029803970828652382
0.05,0.6,1.37537563659191,0.1,1.5,-12.0,0.321806911063153,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.90457910929226,0.025,9.62510711709626,0.5,2.6747406877838,0.03,0.0696427358234872,2.0,-15.0,5.0,-60.0,-10.0,58.62841635942459,ActivityType.Active,47.5,84.0,141.5,178.0,235.5,272.0,330.0,366.5,424.0,460.5,16.060108184814453,0.3049033284187317,-58.32351303100586,-44.953731536865234,1.0,94.5,94.0,94.11616516113281,36.5252571105957,57.59090042114258,-0.3886055648326874,-13.36422061920166,-2.6238505840301514,7.041126728057861,0.5655750632286072,8.748848915100098,3.0273284912109375,10.693877220153809,3.0046262741088867,-16.71405792236328,-14.46639633178711,0.023982135578989983,0.02404741942882538
0.05,0.6,1.3963154394404,0.1,1.5,-12.0,0.382660210199583,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.94262593386377,0.025,8.37315280922502,0.5,1.06313813214787,0.03,0.0678796341118342,2.0,-15.0,5.0,-60.0,-10.0,55.14442852139473,ActivityType.Active,53.5,93.0,136.0,175.5,218.0,257.5,300.5,340.0,382.5,422.5,12.930591583251953,-0.3765523135662079,-55.52098083496094,-42.011985778808594,1.0,82.5,82.0,82.32828521728516,39.56061935424805,42.76768493652344,-0.4368099868297577,-16.296873092651367,-2.5503175258636475,7.7488694190979,0.6133860945701599,11.752367973327637,3.881199836730957,10.166232109069824,3.2987875938415527,-18.17694664001465,-16.076391220092773,0.028270680457353592,0.02838018722832203
0.05,0.6,1.26293488076253,0.1,1.5,-12.0,0.343167584151625,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.78432033109072,0.025,15.6011783159997,0.5,1.38264576566038,0.03,0.169840942234789,2.0,-15.0,5.0,-60.0,-10.0,45.50618839263916,ActivityType.Active,151.0,201.5,283.5,334.0,416.0,466.5,548.5,599.0,681.0,731.5,13.305435180664062,-8.9213285446167,-54.42751693725586,-43.41045379638672,1.0,133.0,132.5,132.5135040283203,50.4594612121582,82.0540542602539,-0.1675979495048523,-11.51113510131836,-2.5852553844451904,3.1655664443969727,0.3646811842918396,13.021105766296387,2.092785120010376,9.532798767089844,3.158961772918701,-17.06745719909668,-14.897032737731934,0.021144559606909752,0.02106938324868679
0.05,0.6,1.2850243281798,0.1,1.5,-12.0,0.374386369884734,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.04557205439498,0.025,11.4221780908073,0.5,0.338623125589509,0.03,1.3056084392974,2.0,-15.0,5.0,-60.0,-10.0,56.63699696213007,ActivityType.Active,22.5,58.0,95.0,130.5,168.0,203.5,240.5,276.0,313.5,349.0,13.367874145507812,0.04587528854608536,-56.591121673583984,-42.55391311645508,1.0,74.0,72.5,73.21212005615234,35.404052734375,37.808074951171875,-0.4910098612308502,-16.901884078979492,-2.5638530254364014,10.269571304321289,0.6638160943984985,10.606972694396973,3.7840309143066406,9.438375473022461,3.2446141242980957,-18.05928611755371,-15.931583404541016,0.02919846959412098,0.021747339516878128
0.05,0.6,1.21688548805896,0.1,1.5,-12.0,0.263319227056002,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.37333893741522,0.025,7.23369323841877,0.5,0.0727700938713738,0.03,1.6313185929174,2.0,-15.0,5.0,-60.0,-10.0,49.92452108860016,ActivityType.Active,6.5,46.0,69.5,109.0,133.0,172.0,196.0,235.5,259.0,298.5,9.980838775634766,-0.6465848684310913,-50.57110595703125,-37.39967727661133,1.0,63.5,63.0,63.26261901855469,39.479793548583984,23.782819747924805,-0.5913483500480652,-14.997495651245117,-2.434988498687744,10.129144668579102,0.7115086317062378,2.6344873905181885,4.844237804412842,7.657561779022217,3.7600481510162354,-11.71796989440918,-9.847965240478516,0.026148736476898193,0.01832130365073681
0.05,0.6,1.21182128443769,0.1,1.5,-12.0,0.399626819253937,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.96520411053918,0.025,14.4987632791795,0.5,0.250201486238362,0.03,1.48818862537634,2.0,-15.0,5.0,-60.0,-10.0,53.445650696754456,ActivityType.Active,43.5,76.5,100.0,133.0,156.5,189.5,213.0,246.0,269.5,302.5,10.690166473388672,-1.17691171169281,-54.622562408447266,-40.315040588378906,1.0,57.0,56.5,56.69192123413086,33.11614990234375,23.575759887695312,-0.6185383200645447,-18.694847106933594,-2.507880449295044,14.525978088378906,0.750529408454895,8.43822956085205,4.43250036239624,8.36158561706543,3.4684953689575195,-18.126758575439453,-16.110984802246094,0.03180389106273651,0.021559320390224457
0.05,0.6,1.37231028930576,0.1,1.5,-12.0,0.371000397414371,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.7173240830371,0.025,14.0065449367298,0.5,0.0980766917671263,0.03,0.234252840326818,2.0,-15.0,5.0,-60.0,-10.0,54.07029011845589,ActivityType.Active,6.5,38.0,59.5,91.0,112.5,144.0,165.5,197.0,218.5,250.0,10.829822540283203,-0.4672045409679413,-54.53749465942383,-40.09294891357422,1.0,53.5,53.0,53.18687438964844,31.727272033691406,21.459598541259766,-0.7009248733520508,-16.817846298217773,-2.5023224353790283,16.083023071289062,0.8134037852287292,2.6280934810638428,4.450813293457031,9.427875518798828,3.4907095432281494,-16.87909507751465,-14.87446403503418,0.028980225324630737,0.027177682146430016
0.05,0.6,1.2170669838529,0.1,1.5,-12.0,0.289276281253282,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.39430730254489,0.025,15.7104262214217,0.5,0.0742700473686402,0.03,1.59312467239558,2.0,-15.0,5.0,-60.0,-10.0,48.01829242706299,ActivityType.Active,3.5,41.0,64.0,101.0,124.0,161.5,184.5,222.0,245.0,282.0,9.604583740234375,-4.5529279708862305,-52.57122039794922,-39.651390075683594,1.0,60.5,60.0,60.38384246826172,37.2828254699707,23.101009368896484,-0.5043699145317078,-13.223769187927246,-2.491285800933838,11.051543235778809,0.6762083768844604,2.502443313598633,3.7104551792144775,8.194009780883789,3.534853458404541,-13.452832221984863,-11.470236778259277,0.023572541773319244,0.016913415864109993
0.05,0.6,1.27389301942067,0.1,1.5,-12.0,0.285530347544361,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.71241653378948,0.025,13.596141781348,0.5,3.78844153763472,0.03,0.0507631814126925,2.0,-15.0,5.0,-60.0,-10.0,56.366705656051636,ActivityType.Active,59.0,98.0,138.5,177.5,218.0,257.0,297.5,336.5,377.0,416.0,12.792564392089844,-1.7197048664093018,-58.08641052246094,-44.61703109741211,1.0,80.0,79.5,79.50505065917969,38.590911865234375,40.91414260864258,-0.4300597608089447,-12.505999565124512,-2.615428924560547,8.587668418884277,0.6287346482276917,5.516782283782959,3.023725986480713,9.758152961730957,3.0382893085479736,-14.97043514251709,-12.739521026611328,0.02268216572701931,0.022738711908459663
