"gCRH","gca","gkca","kc","gkir","gk"
0.19729689512852,1.70130709804362,1.87926291249498,1.70711933945015,1.3442193385202,5.47602536638423
0.12541406031081,1.63656077080658,2.877719272502,1.25376061571151,1.35505149147902,4.37399576692532
0.103349104424861,2.01657264325554,0.947930307975427,1.33837901487626,1.35074845198697,3.58282570280911
0.0688347197236726,2.02857855502885,1.20422940345869,0.883542301253474,1.27799776909448,9.35194182690233
0.0983517783646239,1.56491677527607,1.5202294518589,1.74494897010154,1.34641025717937,4.3807192599851
0.278843388955885,1.41300658806906,2.8578403578947,1.70768255123752,1.23478018462976,11.5912202785118
0.272236643763608,2.23496964303117,2.62326450795129,1.13209883626594,1.34835943357664,6.16020187132992
0.285337294272302,1.71715291944895,0.871159259291598,1.30964941609156,1.32668373335762,8.93511720297082
0.314846241325218,2.26776508769467,3.34938513233714,1.40902947090566,1.30278789623353,12.5873432198167
0.318130302100714,1.59564908231046,1.63849204704088,0.912693154081935,1.35856232436079,11.0864199926596
0.0773056005353186,2.06140096884201,0.856545648315999,1.54387503650825,1.30350941840588,3.2075271566771
0.0786582064734539,2.02682913436089,1.30926707334273,0.952510941878572,1.23952483894701,4.89629129301136
0.0935718362322077,1.61052709039786,0.903046766658081,0.879204697048845,1.29912140777069,11.8573197023105
0.248782858382678,1.97619875154128,2.38872557010502,1.78372344239251,1.33862622498831,5.50268683480099
0.267140185890913,1.54897302515611,0.759515787350247,1.66018493637224,1.35415365996976,5.46647077651694
0.0910544640839798,1.48001855241503,1.28055426624604,1.06659430976215,1.32916232919555,4.65583694405543
0.338619316495683,2.27502472102099,2.99408886872193,0.723452556370903,1.35616044110737,4.04176988643439
0.269590574843111,2.2555177294069,3.11253189938647,1.05958651829031,1.36704881516369,10.4075928872467
0.0822870318234588,2.65090361930779,2.12216991105932,1.65328152540795,1.36591246797383,2.75084738029478
0.310421409323579,1.79036045577998,1.99655781690187,1.39565437490804,1.2475218489613,7.27350879580403
0.163855685925034,1.53435429196203,0.560635640833837,1.16289094280626,1.25687564830325,11.2981642089536
0.164170645619083,2.15171586672892,0.965818280393723,0.834692054116749,1.30955723726259,11.2556383941478
0.26849219872135,2.57959105380714,0.709190674527393,1.78042838724054,1.34683609627115,6.34242242236311
0.190823696668376,1.43666001280323,0.848611275627821,1.06848160208057,1.32267411026192,9.35742379325752
0.165561656014334,1.82902814674327,3.27894287047209,0.99457157810175,1.30179051190805,11.4552423634908
0.0784768655605149,1.36017415143569,2.96212829714913,1.15383433755327,1.27973981053553,6.70552553017779
0.156212855517981,2.27057873455594,1.40392188566426,1.27399799719846,1.32117628949469,9.76574737774208
