gnab,gbk,gkir,gkleak,kcabk,vmca,gCRH,gCRHpulse,gkirpulse,gkleakp,CRHkcabk,CRHvmca,kp,gnav,gca,gcaleak,gk,ga,gkca,nuc,kc,tauhna,vmna,smna,vhna,shna,amplitude,class,active_0,passive_0,active_1,passive_1,active_2,passive_2,active_3,passive_3,active_4,passive_4,ahp,v_max,v_min,v_mean,num_spikes,period_max,period_min,period_mean,upstroke_duration,downstroke_duration,inav_mean,ical_mean,icaleak_mean,ikdr_mean,ia_mean,ikca_mean,ibk_mean,ikir_mean,ikleak_mean,ins_mean,iCRH_mean,Jin_mean,jout_mean
0.05,0.6,1.3442193385202,0.1,1.5,-12.0,0.19729689512852,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.70130709804362,0.025,5.47602536638423,0.5,1.87926291249498,0.03,1.70711933945015,2.0,-15.0,5.0,-60.0,-10.0,0.6424636840820312,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.47229766845703,-67.11476135253906,-66.88815307617188,0.0,0.0,0.0,0.0,0.0,0.0,-2.8654417380535868e-11,-0.8888254165649414,-3.171816825866699,6.900403968757018e-05,0.024626124650239944,11.406098365783691,4.006226739239338e-10,8.359820365905762,0.8114601373672485,-16.5410099029541,-13.19605827331543,0.006091832183301449,0.004267051815986633
0.05,0.6,1.35505149147902,0.1,1.5,-12.0,0.12541406031081,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.63656077080658,0.025,4.37399576692532,0.5,2.877719272502,0.03,1.25376061571151,2.0,-15.0,5.0,-60.0,-10.0,0.49581146240234375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.40556335449219,-69.90137481689453,-69.72168731689453,0.0,0.0,0.0,0.0,0.0,0.0,-5.7633286164315845e-12,-0.6582329869270325,-3.242993116378784,2.0238627257640474e-05,0.013141618110239506,9.787235260009766,4.982017923205184e-11,5.806593894958496,0.5267682075500488,-12.232365608215332,-8.74409008026123,0.005852971691638231,0.004733205772936344
0.05,0.6,1.35074845198697,0.1,1.5,-12.0,0.103349104424861,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.01657264325554,0.025,3.58282570280911,0.5,0.947930307975427,0.03,1.33837901487626,2.0,-15.0,5.0,-60.0,-10.0,0.4512786865234375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.62983703613281,-67.08111572265625,-66.91341400146484,0.0,0.0,0.0,0.0,0.0,0.0,-2.7953925632595578e-11,-1.049655795097351,-3.172860622406006,4.4536282075569034e-05,0.024438977241516113,5.286494255065918,7.174119631692122e-10,8.367647171020508,0.8075006008148193,-10.26192569732666,-6.916513442993164,0.006334397941827774,0.005030218977481127
0.05,0.6,1.27799776909448,0.1,1.5,-12.0,0.0688347197236726,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.02857855502885,0.025,9.35194182690233,0.5,1.20422940345869,0.03,0.883542301253474,2.0,-15.0,5.0,-60.0,-10.0,0.2713470458984375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.84073638916016,-68.1120834350586,-68.03437042236328,0.0,0.0,0.0,0.0,0.0,0.0,-1.5045870799257344e-11,-0.9543229341506958,-3.2004804611206055,8.049560710787773e-05,0.019601386040449142,4.5149736404418945,3.521017089003209e-10,7.007063865661621,0.6973321437835693,-8.084588050842285,-4.6827898025512695,0.006232953164726496,0.0057828109711408615
0.05,0.6,1.34641025717937,0.1,1.5,-12.0,0.0983517783646239,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.56491677527607,0.025,4.3807192599851,0.5,1.5202294518589,0.03,1.74494897010154,2.0,-15.0,5.0,-60.0,-10.0,0.5647125244140625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.45764923095703,-69.0223617553711,-68.81568908691406,0.0,0.0,0.0,0.0,0.0,0.0,-9.645036505578908e-12,-0.6843729019165039,-3.2201647758483887,2.852538636943791e-05,0.016440771520137787,6.832614421844482,8.072456592067567e-11,6.648311614990234,0.6177901029586792,-10.210225105285645,-6.768368244171143,0.0058579640462994576,0.00377310486510396
0.05,0.6,1.23478018462976,0.1,1.5,-12.0,0.278843388955885,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.41300658806906,0.025,11.5912202785118,0.5,2.8578403578947,0.03,1.70768255123752,2.0,-15.0,5.0,-60.0,-10.0,0.7523345947265625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.33995819091797,-67.09229278564453,-66.81885528564453,0.0,0.0,0.0,0.0,0.0,0.0,-2.9727782735466945e-11,-0.7424792647361755,-3.170508861541748,0.0001491173024987802,0.02491946332156658,17.318241119384766,2.1439516828536398e-10,7.726457118988037,0.8176910281181335,-21.973543167114258,-18.6314697265625,0.005869916174560785,0.004132722970098257
0.05,0.6,1.34835943357664,0.1,1.5,-12.0,0.272236643763608,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.23496964303117,0.025,6.16020187132992,0.5,2.62326450795129,0.03,1.13209883626594,2.0,-15.0,5.0,-60.0,-10.0,0.45279693603515625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.71136474609375,-66.1641616821289,-66.00122833251953,0.0,0.0,0.0,0.0,0.0,0.0,-4.654903199008409e-11,-1.2648684978485107,-3.150071620941162,0.00010230416955891997,0.028856277465820312,15.664376258850098,1.875716248989079e-09,9.094788551330566,0.8988004922866821,-21.26995086669922,-17.968280792236328,0.006622998043894768,0.005959042813628912
0.05,0.6,1.32668373335762,0.1,1.5,-12.0,0.285337294272302,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.71715291944895,0.025,8.93511720297082,0.5,0.871159259291598,0.03,1.30964941609156,2.0,-15.0,5.0,-60.0,-10.0,0.4857330322265625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.81816482543945,-59.303897857666016,-59.13270568847656,0.0,0.0,0.0,0.0,0.0,0.0,-2.0310748638507903e-09,-1.8195006847381592,-2.9780447483062744,0.0010362782049924135,0.07430090010166168,10.297799110412598,4.849856694022492e-08,12.668631553649902,1.5865217447280884,-19.83060073852539,-16.871543884277344,0.007196949329227209,0.006441087927669287
0.05,0.6,1.30278789623353,0.1,1.5,-12.0,0.314846241325218,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.26776508769467,0.025,12.5873432198167,0.5,3.34938513233714,0.03,1.40902947090566,2.0,-15.0,5.0,-60.0,-10.0,0.5566024780273438,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.51900482177734,-67.07560729980469,-66.87346649169922,0.0,0.0,0.0,0.0,0.0,0.0,-2.869190822429868e-11,-1.1852442026138306,-3.171644449234009,0.00015878812700975686,0.02464606612920761,19.81561279296875,1.1288455725733115e-09,8.106057167053223,0.8119195103645325,-24.39981460571289,-21.057313919067383,0.006535871885716915,0.005371698644012213
0.05,0.6,1.35856232436079,0.1,1.5,-12.0,0.318130302100714,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.59564908231046,0.025,11.0864199926596,0.5,1.63849204704088,0.03,0.912693154081935,2.0,-15.0,5.0,-60.0,-10.0,0.3603935241699219,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.88908767700195,-61.249481201171875,-61.137752532958984,0.0,0.0,0.0,0.0,0.0,0.0,-6.842030275677757e-10,-1.4094964265823364,-3.02858304977417,0.0007525813416577876,0.05890926718711853,13.279744148254395,1.1309571945616881e-08,12.218744277954102,1.3863039016723633,-22.504213333129883,-19.447338104248047,0.006657102610915899,0.006387806497514248
