gnab,gbk,gkir,gkleak,kcabk,vmca,gCRH,gCRHpulse,gkirpulse,gkleakp,CRHkcabk,CRHvmca,kp,gnav,gca,gcaleak,gk,ga,gkca,nuc,kc,tauhna,vmna,smna,vhna,shna,amplitude,class,active_0,passive_0,active_1,passive_1,active_2,passive_2,active_3,passive_3,active_4,passive_4,ahp,v_max,v_min,v_mean,num_spikes,period_max,period_min,period_mean,upstroke_duration,downstroke_duration,inav_mean,ical_mean,icaleak_mean,ikdr_mean,ia_mean,ikca_mean,ibk_mean,ikir_mean,ikleak_mean,ins_mean,iCRH_mean,Jin_mean,jout_mean
0.05,0.6,1.23553645497654,0.1,1.5,-12.0,0.12124559447635,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.62995787800911,0.025,7.16769650458048,0.5,3.13506406432018,0.03,0.730076552088489,2.0,-15.0,5.0,-60.0,-10.0,0.26082611083984375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.43335723876953,-68.69418334960938,-68.61962127685547,0.0,-0.0063014826737344265,0.0,0.0,0.0,0.0,-1.0784596306268046e-11,-0.7262436151504517,-3.2151360511779785,5.0159080274170265e-05,0.01722230203449726,8.760343551635742,1.0708416792182263e-10,6.276623725891113,0.6381628513336182,-11.750494003295898,-8.319612503051758,0.005912371911108494,0.005688614211976528
0.05,0.6,1.24932206072658,0.1,1.5,-12.0,0.236577833050241,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.80034339873431,0.025,7.89288944496463,0.5,2.88520799144792,0.03,1.38827666511072,2.0,-15.0,5.0,-60.0,-10.0,0.5879058837890625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.06108856201172,-67.64899444580078,-67.43885803222656,0.0,-0.135150745511055,0.0,0.0,0.0,0.0,-2.0944126641331273e-11,-0.8936057090759277,-3.1857244968414307,8.281741611426696e-05,0.022098936140537262,15.301899909973145,3.3984853820001604e-10,7.328088283538818,0.7556455135345459,-19.328617095947266,-15.955853462219238,0.0061198691837489605,0.004941282328218222
0.05,0.6,1.26904966593829,0.1,1.5,-12.0,0.0914967401723067,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.83484797670816,0.025,12.5729083953922,0.5,2.57233113917833,0.03,0.434885569502483,2.0,-15.0,5.0,-60.0,-10.0,0.03948974609375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.87294006347656,-66.91242980957031,-66.88203430175781,0.0,-0.00636556139215827,0.0,0.0,0.0,0.0,-2.820798455926976e-11,-0.9567568302154541,-3.171971321105957,0.00015719477960374206,0.024532733485102654,4.88374137878418,5.158116156422921e-10,7.877951145172119,0.80954509973526,-9.463849067687988,-6.119997978210449,0.006195623893290758,0.006175471935421228
0.05,0.6,1.23869216724376,0.1,1.5,-12.0,0.037993344466202,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.25576861802489,0.025,8.07143521358569,0.5,3.34717403098941,0.03,1.25547026506858,2.0,-15.0,5.0,-60.0,-10.0,0.3158416748046875,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.68941497802734,-72.00525665283203,-71.8956298828125,0.0,-4.665867692210668e-09,0.0,0.0,0.0,0.0,-1.6819823528760325e-12,-0.7432291507720947,-3.2977328300476074,1.4252761502575595e-05,0.006591281853616238,6.807183265686035,2.939061147233524e-11,3.2434170246124268,0.3101808428764343,-6.325870990753174,-2.7313661575317383,0.0060613127425313,0.004902339540421963
0.05,0.6,1.3398688924162,0.1,1.5,-12.0,0.202950968057228,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.32650022724022,0.025,12.6473438991979,0.5,1.62906289441201,0.03,0.976969053996028,2.0,-15.0,5.0,-60.0,-10.0,0.46160888671875,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.5387954711914,-65.00040435791016,-64.840087890625,0.0,-2.655380964279175,0.0,0.0,0.0,0.0,-8.882791030506709e-11,-0.8349839448928833,-3.121049165725708,0.000299235456623137,0.035028401762247086,9.408656120300293,5.991925844384127e-10,9.901249885559082,1.014999508857727,-16.40138816833496,-13.1614990234375,0.005934768822044134,0.005446226801723242
0.05,0.6,1.24274041272172,0.1,1.5,-12.0,0.113251570153361,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.53131640116218,0.025,11.0111813749745,0.5,0.925762709394718,0.03,0.491305401066784,2.0,-15.0,5.0,-60.0,-10.0,0.06305694580078125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.14973449707031,-63.212791442871094,-63.18700408935547,0.0,-1.3879950046539307,0.0,0.0,0.0,0.0,-2.207311278201729e-10,-1.1208025217056274,-3.079185962677002,0.0004211201739963144,0.04487229138612747,3.1115055084228516,2.7893802823086844e-09,10.181920051574707,1.1800590753555298,-10.314011573791504,-7.155816078186035,0.00630271015688777,0.006265186704695225
0.05,0.6,1.31638933906114,0.1,1.5,-12.0,0.13034630052528,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.64020501326925,0.025,6.70273579955101,0.5,1.57724858967587,0.03,1.50487421539531,2.0,-15.0,5.0,-60.0,-10.0,0.4760894775390625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.44871520996094,-67.9248046875,-67.74656677246094,0.0,51.4730110168457,0.0,0.0,0.0,0.0,-1.7529078882860816e-11,-1.273138165473938,-3.1936280727386475,6.326219590846449e-05,0.020733732730150223,8.490358352661133,1.0917056147974336e-09,7.451900005340576,0.7241873741149902,-12.220172882080078,-8.830657958984375,0.006700566504150629,0.005147938616573811
0.05,0.6,1.30578269639472,0.1,1.5,-12.0,0.15595169159025,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.24270044013392,0.025,5.34476574778557,0.5,2.97491802550852,0.03,1.27714129863901,2.0,-15.0,5.0,-60.0,-10.0,0.46872711181640625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.88280487060547,-69.35153198242188,-69.17990112304688,0.0,4.29489278793335,0.0,0.0,0.0,0.0,-7.822577655081098e-12,-0.9480503797531128,-3.2294960021972656,3.038308750547003e-05,0.01506126206368208,11.724947929382324,2.2752377759616138e-10,6.107104778289795,0.5808804631233215,-14.249658584594727,-10.789769172668457,0.006266685668379068,0.005180517211556435
0.05,0.6,1.25405237475084,0.1,1.5,-12.0,0.279229975996849,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.58241676115276,0.025,8.69853568308055,0.5,2.55606595680428,0.03,1.72922164011362,2.0,-15.0,5.0,-60.0,-10.0,0.5651016235351562,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.03938293457031,-66.60448455810547,-66.39588928222656,0.0,32.12959671020508,0.0,0.0,0.0,0.0,-3.75014914955063e-11,-1.4102730751037598,-3.1596503257751465,0.0001278834097320214,0.026925554499030113,17.37563133239746,2.4599677850289936e-09,8.169514656066895,0.8598101735115051,-21.860549926757812,-18.541805267333984,0.006855507846921682,0.005097712855786085
0.05,0.6,1.34422851390438,0.1,1.5,-12.0,0.307790226347744,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.15978596765703,0.025,5.77368768674632,0.5,1.7749172352006,0.03,1.53693441104109,2.0,-15.0,5.0,-60.0,-10.0,0.5601768493652344,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.319847106933594,-63.88002395629883,-63.68024826049805,0.0,34.55466842651367,0.0,0.0,0.0,0.0,-1.6989008810863737e-10,-1.5129954814910889,-3.0916147232055664,0.00019256689120084047,0.04187297075986862,15.498940467834473,7.186429229477653e-09,10.716523170471191,1.1319706439971924,-22.782697677612305,-19.600271224975586,0.0069075352512300014,0.005615474656224251
0.05,0.6,1.2919983194132,0.1,1.5,-12.0,0.246269740507007,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.63622423017398,0.025,4.02925018926462,0.5,1.56419870276625,0.03,1.63718903314788,2.0,-15.0,5.0,-60.0,-10.0,0.64141845703125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.09173583984375,-64.733154296875,-64.50578308105469,0.0,13.952248573303223,0.0,0.0,0.0,0.0,-1.0795971061572374e-10,-1.0632823705673218,-3.1122474670410156,0.00010576427303021774,0.03699817135930061,12.419526100158691,1.590346299096268e-09,9.780115127563477,1.0497454404830933,-19.108964920043945,-15.8844575881958,0.006263837218284607,0.004736114293336868
0.05,0.6,1.36358088194486,0.1,1.5,-12.0,0.28237244435555,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.93385120512142,0.025,11.3744341332093,0.5,3.08102507308436,0.03,1.3378477401901,2.0,-15.0,5.0,-60.0,-10.0,0.5569686889648438,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.64250183105469,-67.19947052001953,-66.99824523925781,0.0,7.9480204582214355,0.0,0.0,0.0,0.0,-2.6755993254301558e-11,-0.9992246627807617,-3.174771547317505,0.00013779799337498844,0.024068741127848625,17.243473052978516,5.863299290531643e-10,8.378103256225586,0.7994370460510254,-22.27031135559082,-18.92035484313965,0.006261879112571478,0.005209716502577066
0.05,0.6,1.2731442632312,0.1,1.5,-12.0,0.127640895092239,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.66560393862892,0.025,7.61296888383726,0.5,0.912682862126579,0.03,0.736866444967338,2.0,-15.0,5.0,-60.0,-10.0,0.16583633422851562,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.88791275024414,-64.05374908447266,-64.0,0.0,1.7937487363815308,0.0,0.0,0.0,0.0,-1.4138916426542636e-10,-1.812345027923584,-3.099395513534546,0.00023077930381987244,0.03989696875214577,5.190894603729248,1.2472310295663647e-08,9.95197582244873,1.0993962287902832,-11.369552612304688,-8.16754150390625,0.007369195111095905,0.00720283342525363
0.05,0.6,1.24753730515018,0.1,1.5,-12.0,0.323740308641146,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.52544738754785,0.025,9.44193299546838,0.5,2.58253806843733,0.03,0.660049104856793,2.0,-15.0,5.0,-60.0,-10.0,0.171539306640625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.387718200683594,-61.55925750732422,-61.516510009765625,0.0,1.5697386264801025,0.0,0.0,0.0,0.0,-5.562539318049176e-10,-1.3019763231277466,-3.0371193885803223,0.0005780188948847353,0.056198861449956894,14.8656005859375,7.657062539578874e-09,11.059741020202637,1.3486241102218628,-22.989328384399414,-19.91211700439453,0.006509709637612104,0.00644335150718689
0.05,0.6,1.26699841728682,0.1,1.5,-12.0,0.17045582133097,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.62696256934044,0.025,9.40021653997401,0.5,2.800438709585,0.03,0.960193885328714,2.0,-15.0,5.0,-60.0,-10.0,0.337738037109375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.77320098876953,-68.1109390258789,-68.00009155273438,0.0,0.15366601943969727,0.0,0.0,0.0,0.0,-1.525625806242381e-11,-1.2385696172714233,-3.2002944946289062,8.159018034348264e-05,0.019701335579156876,11.743907928466797,9.08009278877131e-10,6.966856002807617,0.699715793132782,-14.990836143493652,-11.590292930603027,0.006657748948782682,0.006191975902765989
0.05,0.6,1.3571852012213,0.1,1.5,-12.0,0.176660376338288,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.17562703198909,0.025,11.2557871972024,0.5,1.13524523331473,0.03,0.78939042063721,2.0,-15.0,5.0,-60.0,-10.0,0.23088455200195312,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.349674224853516,-63.58055877685547,-63.50890350341797,0.0,0.02764654904603958,0.0,0.0,0.0,0.0,-1.8577706040190378e-10,-1.5475313663482666,-3.0873374938964844,0.0003936094872187823,0.04290242865681648,6.912941932678223,8.149396713008628e-09,10.926568984985352,1.1487764120101929,-14.395071029663086,-11.220406532287598,0.0069532617926597595,0.0067400396801531315
0.05,0.6,1.28031249456946,0.1,1.5,-12.0,0.273165530451573,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.29059037587916,0.025,10.0792152054856,0.5,2.96142746476146,0.03,1.17251148651179,2.0,-15.0,5.0,-60.0,-10.0,0.605926513671875,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0042724609375,-66.61019897460938,-66.3994140625,0.0,-9.45763111114502,0.0,0.0,0.0,0.0,-3.7492387666704374e-11,-0.7047132253646851,-3.1597447395324707,0.00014813916641287506,0.026919273659586906,16.09844970703125,2.0248552834445377e-10,8.339201927185059,0.8596603274345398,-21.458417892456055,-18.139501571655273,0.005797515157610178,0.00502423383295536
0.05,0.6,1.25241277369562,0.1,1.5,-12.0,0.0962885135520871,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.73602830939926,0.025,12.3933908837785,0.5,1.02929065180011,0.03,0.95600876590854,2.0,-15.0,5.0,-60.0,-10.0,0.35518646240234375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.31410217285156,-66.6692886352539,-66.5497817993164,0.0,-101.02706146240234,0.0,0.0,0.0,0.0,-3.435181653022035e-11,-0.9348053932189941,-3.164001226425171,0.00017345041851513088,0.026184067130088806,4.920600891113281,5.317529194748261e-10,8.043535232543945,0.8445248603820801,-9.735111236572266,-6.407924175262451,0.0061485497280955315,0.005589221604168415
0.05,0.6,1.29676750679764,0.1,1.5,-12.0,0.108754125877594,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.87108298451019,0.025,8.33567167742799,0.5,1.59569210964876,0.03,0.761195761546493,2.0,-15.0,5.0,-60.0,-10.0,0.251861572265625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.8503646850586,-67.10222625732422,-67.02790069580078,0.0,-2.9383161067962646,0.0,0.0,0.0,0.0,-2.634380907862166e-11,-0.9647108912467957,-3.1753363609313965,0.00010015468433266506,0.023962687700986862,6.010283946990967,5.109881962006568e-10,7.949999809265137,0.7972114086151123,-10.641297340393066,-7.289147853851318,0.006210885476320982,0.005951901897788048
0.05,0.6,1.31852365121028,0.1,1.5,-12.0,0.19276491640415,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.05461479978791,0.025,8.92212288662791,0.5,0.621511189400529,0.03,1.41300326976215,2.0,-15.0,5.0,-60.0,-10.0,0.45050048828125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.99828338623047,-61.44878387451172,-61.2872428894043,0.0,0.25159868597984314,0.0,0.0,0.0,0.0,-6.298644383839758e-10,-1.7897942066192627,-3.0319690704345703,0.00058101920876652,0.05780109390616417,6.481872081756592,2.5657646673948875e-08,11.790452003479004,1.3709667921066284,-14.87834644317627,-11.814729690551758,0.007232958450913429,0.006117368582636118
0.05,0.6,1.27089393797936,0.1,1.5,-12.0,0.212189854094138,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.46322399353143,0.025,3.70918955138574,0.5,2.43896218449498,0.03,0.314479454855085,2.0,-15.0,5.0,-60.0,-10.0,0.0,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.28482437133789,-59.28482437133789,-59.28482437133789,0.0,0.035694610327482224,0.0,0.0,0.0,0.0,-1.86814563818416e-09,-2.5746185779571533,-2.9821205139160156,0.0004132199101150036,0.07309233397245407,7.362153053283691,1.621892522507551e-07,12.093464851379395,1.5715175867080688,-15.543879508972168,-12.579638481140137,0.008335107937455177,0.008333619683980942
0.05,0.6,1.35184217085379,0.1,1.5,-12.0,0.249099775180841,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.84217068642999,0.025,11.9026675246159,0.5,1.09676173540143,0.03,1.39393585709704,2.0,-15.0,5.0,-60.0,-10.0,0.5405120849609375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.98112869262695,-62.52164077758789,-62.33261489868164,0.0,7.126675605773926,0.0,0.0,0.0,0.0,-3.5664535213975057e-10,-1.459494709968567,-3.0579159259796143,0.0005817431374453008,0.05054350197315216,10.276128768920898,9.247966836767318e-09,11.567487716674805,1.2668406963348389,-18.64390754699707,-15.52700424194336,0.006776829250156879,0.005712546873837709
0.05,0.6,1.30388048074953,0.1,1.5,-12.0,0.178118953100716,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.25041155809537,0.025,13.363720990705,0.5,1.48421243938307,0.03,0.422241089774645,2.0,-15.0,5.0,-60.0,-10.0,0.01514434814453125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.952396392822266,-60.9675407409668,-60.95564651489258,0.0,5.7611097872722894e-05,0.0,0.0,0.0,0.0,-7.503565546684854e-10,-2.019775390625,-3.0238101482391357,0.0009500498999841511,0.06017148494720459,5.684204578399658,4.3148443040763595e-08,11.803485870361328,1.4038194417953491,-13.905017852783203,-10.857032775878906,0.00756621640175581,0.007559075020253658
0.05,0.6,1.35752725259246,0.1,1.5,-12.0,0.280342224941589,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.30276597374585,0.025,13.6217362511282,0.5,3.14668656821363,0.03,0.392515091707115,2.0,-15.0,5.0,-60.0,-10.0,0.015262603759765625,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.9466438293457,-59.96190643310547,-59.950584411621094,0.0,0.2887873947620392,0.0,0.0,0.0,0.0,-1.2961303141878489e-09,-1.2810038328170776,-2.998667001724243,0.001269104890525341,0.06777648627758026,9.821819305419922,1.0980449438591222e-08,12.692255973815918,1.504294753074646,-19.803430557250977,-16.805789947509766,0.006420781370252371,0.006414966657757759
