gnab,gbk,gkir,gkleak,kcabk,vmca,gCRH,gCRHpulse,gkirpulse,gkleakp,CRHkcabk,CRHvmca,kp,gnav,gca,gcaleak,gk,ga,gkca,nuc,kc,tauhna,vmna,smna,vhna,shna,amplitude,class,active_0,passive_0,active_1,passive_1,active_2,passive_2,active_3,passive_3,active_4,passive_4,ahp,v_max,v_min,v_mean,num_spikes,period_max,period_min,period_mean,upstroke_duration,downstroke_duration,inav_mean,ical_mean,icaleak_mean,ikdr_mean,ia_mean,ikca_mean,ibk_mean,ikir_mean,ikleak_mean,ins_mean,iCRH_mean,Jin_mean,jout_mean
0.05,0.6,1.32458815348683,0.1,1.5,-12.0,0.172870098582195,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.93525755659712,0.025,0.728759716749861,0.5,1.61326264338288,0.03,0.153745997180824,2.0,-15.0,5.0,-60.0,-10.0,92.27779579162598,ActivityType.Active,2169.5,2401.5,5191.5,5423.5,8213.5,8445.5,0.0,0.0,0.0,0.0,28.325572967529297,26.289743423461914,-65.98805236816406,-57.256160736083984,1.0,3022.0,3022.0,3022.0,232.0,2790.0,-0.10106835514307022,-10.833287239074707,-2.931406021118164,1.9236340522766113,0.11137295514345169,9.304330825805664,2.880458116531372,10.630290031433105,1.7743757963180542,-12.760701179504395,-9.897880554199219,0.02064703032374382,0.022159522399306297
0.05,0.6,1.21222443969086,0.1,1.5,-12.0,0.162932228180249,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.00767378033001,0.025,15.8288213670394,0.5,0.648318941358775,0.03,0.128180641680344,2.0,-15.0,5.0,-60.0,-10.0,47.945908546447754,ActivityType.Active,158.5,224.0,334.0,399.0,509.0,574.0,684.0,749.0,859.0,924.5,12.383609771728516,-8.481032371520996,-56.42694091796875,-46.89177703857422,1.0,175.5,175.0,175.09823608398438,65.27678680419922,109.82144927978516,-0.13248145580291748,-5.149308204650879,-2.6722936630249023,2.5898149013519287,0.32369545102119446,1.1179819107055664,1.0469547510147095,10.05139446258545,2.8108134269714355,-9.98485279083252,-7.64021110534668,0.011732392013072968,0.011678089387714863
0.05,0.6,1.33270888278844,0.1,1.5,-12.0,0.131241406171341,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.90571186617474,0.025,10.3654231174848,0.5,0.000660894369436393,0.03,0.0836409450263484,2.0,-15.0,5.0,-60.0,-10.0,84.82685279846191,ActivityType.Active,10.5,34.0,132.5,155.5,254.0,277.0,375.5,398.5,497.0,520.0,26.741146087646484,17.415185928344727,-67.41166687011719,-53.42113494873047,1.0,122.0,121.5,121.52440643310547,23.32927131652832,98.19513702392578,-0.5319802761077881,-13.008102416992188,-2.8355321884155273,10.505891799926758,0.6544126868247986,0.0019796746782958508,2.27629017829895,10.47091007232666,2.1578853130340576,-9.682147979736328,-7.011075019836426,0.023765472695231438,0.023639913648366928
0.05,0.6,1.20290565354293,0.1,1.5,-12.0,0.248505787841614,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.78264743111956,0.025,3.26582069620073,0.5,3.62091372008704,0.03,0.0786482769962139,2.0,-15.0,5.0,-60.0,-10.0,60.92077851295471,ActivityType.Active,162.0,208.0,324.5,370.5,487.0,533.0,650.0,695.5,812.5,858.0,17.740726470947266,3.5641157627105713,-57.35666275024414,-45.525691986083984,1.0,163.0,162.5,162.61668395996094,45.81666946411133,116.80001068115234,-0.25912076234817505,-11.365815162658691,-2.63814640045166,3.1970951557159424,0.4199158847332001,8.728693962097168,2.8548290729522705,9.713593482971191,2.9474358558654785,-13.589645385742188,-11.313372611999512,0.021005865186452866,0.02093381993472576
0.05,0.6,1.21323597303285,0.1,1.5,-12.0,0.263492095407668,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.03341232122371,0.025,0.295617336880639,0.5,2.70165600238672,0.03,0.11592179570081,2.0,-15.0,5.0,-60.0,-10.0,47.186347007751465,ActivityType.Active,497.0,786.5,1236.0,1525.0,1974.5,2263.5,2713.0,3002.0,3451.5,3741.0,15.49981689453125,-8.504532814025879,-55.690879821777344,-41.77741241455078,6.0,739.0,738.5,738.625,289.25,449.375,-0.15842068195343018,-9.3328857421875,-2.544438123703003,0.12043588608503342,0.2151152491569519,10.629426956176758,2.2642581462860107,8.589739799499512,3.3222568035125732,-13.096890449523926,-11.008042335510254,0.01781586930155754,0.018263917416334152
0.05,0.6,1.21408783574338,0.1,1.5,-12.0,0.317856951869076,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.20204869496161,0.025,13.2914191771802,0.5,3.86481897715614,0.03,0.07976498536658,2.0,-15.0,5.0,-60.0,-10.0,25.2543888092041,ActivityType.Inactive,10.0,95.5,139.0,224.5,268.0,353.0,396.5,482.0,525.5,611.0,5.054111480712891,-16.221426010131836,-41.47581481933594,-35.10033416748047,1.0,129.0,128.5,128.83116149902344,85.21428680419922,43.61687469482422,-0.06457646191120148,-11.773422241210938,-2.377516508102417,2.0154407024383545,0.3340841829776764,13.468696594238281,1.1606543064117432,6.159671783447266,3.9899582862854004,-12.911946296691895,-11.156854629516602,0.021226368844509125,0.02118956297636032
0.05,0.6,1.21996255802482,0.1,1.5,-12.0,0.21043511158749,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.03460427334647,0.025,5.84293615529004,0.5,1.4655772250624,0.03,0.213204787238685,2.0,-15.0,5.0,-60.0,-10.0,49.01834011077881,ActivityType.Active,2204.5,2615.0,4594.5,5005.5,6984.5,7395.5,9375.0,9785.5,0.0,0.0,17.738910675048828,-8.874279975891113,-57.89262008666992,-48.43413543701172,7.0,2390.5,2390.0,2390.166748046875,410.8333435058594,1979.3333740234375,-0.04779881238937378,-4.96046781539917,-2.710852861404419,0.7028984427452087,0.16534967720508575,5.864531993865967,0.6032856702804565,10.362788200378418,2.6565959453582764,-12.61392879486084,-10.19222354888916,0.011507016606628895,0.01134105958044529
0.05,0.6,1.20174448730206,0.1,1.5,-12.0,0.241543519790188,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.48243269380394,0.025,2.45725372040983,0.5,0.731138935404764,0.03,0.146744012296403,2.0,-15.0,5.0,-60.0,-10.0,72.99735832214355,ActivityType.Active,54.0,97.0,274.0,317.0,493.5,537.0,713.5,756.5,933.5,976.5,22.012348175048828,13.755666732788086,-59.24169158935547,-46.37764358520508,1.0,220.0,219.5,219.78887939453125,43.06666946411133,176.7222442626953,-0.2474624216556549,-15.03168773651123,-2.659435987472534,4.423694133758545,0.43197283148765564,10.327349662780762,3.3997700214385986,10.019598960876465,2.862250328063965,-13.521047592163086,-11.202153205871582,0.026536645367741585,0.026369255036115646
0.05,0.6,1.28901130868399,0.1,1.5,-12.0,0.311492830267766,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.53890201250551,0.025,9.14349902209874,0.5,0.028204787891563,0.03,0.113402819948688,2.0,-15.0,5.0,-60.0,-10.0,72.15014934539795,ActivityType.Active,30.5,57.0,87.0,113.5,144.0,170.0,200.5,227.0,257.0,283.5,17.25725555419922,11.819479942321777,-60.33066940307617,-43.28242492675781,1.0,57.0,56.5,56.70707702636719,26.2979793548584,30.409086227416992,-0.98582524061203,-23.006267547607422,-2.5820577144622803,22.429853439331055,1.1684693098068237,0.8234955668449402,5.152069568634033,9.455513954162598,3.171769142150879,-15.64622688293457,-13.482132911682129,0.0383826419711113,0.02979198656976223
0.05,0.6,1.3538191425051,0.1,1.5,-12.0,0.255987791380812,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.19811599077516,0.025,8.0549627142787,0.5,3.76103132037744,0.03,0.0691925437032194,2.0,-15.0,5.0,-60.0,-10.0,44.49237632751465,ActivityType.Active,6.0,68.5,118.0,180.0,229.5,292.0,341.5,404.0,453.5,515.5,8.899017333984375,-6.495237350463867,-50.987613677978516,-41.02385711669922,1.0,112.0,111.5,111.83145904541016,62.39888000488281,49.432594299316406,-0.2594727873802185,-9.484786033630371,-2.5255937576293945,3.4651145935058594,0.455141544342041,5.463037490844727,2.495077133178711,9.546500205993652,3.397613286972046,-12.552817344665527,-10.5016450881958,0.018015669658780098,0.017957547679543495
0.05,0.6,1.39480537372605,0.1,1.5,-12.0,0.322941360725255,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.10381963860612,0.025,12.5239920420382,0.5,1.42039824405736,0.03,0.212909650334974,2.0,-15.0,5.0,-60.0,-10.0,33.392470359802246,ActivityType.Active,79.0,357.5,633.5,911.5,1187.5,1465.5,1741.5,2019.5,2295.5,2574.0,8.87540054321289,-15.643094062805176,-49.03556442260742,-40.977725982666016,2.0,554.5,554.0,554.1470947265625,278.1470947265625,276.0,-0.03195829316973686,-7.327218055725098,-2.524454116821289,1.0301405191421509,0.2559533417224884,10.443215370178223,0.4858301281929016,9.547889709472656,3.4022181034088135,-15.282302856445312,-13.233405113220215,0.014777478761970997,0.014788413420319557
0.05,0.6,1.25655743743173,0.1,1.5,-12.0,0.383151223300681,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.56400272135863,0.025,13.8596536545679,0.5,3.64581295058981,0.03,0.0897811986204393,2.0,-15.0,5.0,-60.0,-10.0,60.020587265491486,ActivityType.Active,134.5,163.0,290.0,318.5,445.0,473.5,600.5,629.0,755.5,784.0,22.88393783569336,-0.14875859022140503,-60.16934585571289,-46.96733474731445,1.0,155.5,155.0,155.27780151367188,28.420631408691406,126.85714721679688,-0.2126864492893219,-13.170564651489258,-2.674177646636963,4.590825080871582,0.3376006484031677,16.65284538269043,1.717957854270935,10.300296783447266,2.80325984954834,-20.34384536743164,-17.995635986328125,0.02376718819141388,0.023854929953813553
0.05,0.6,1.22323930646983,0.1,1.5,-12.0,0.291011682219633,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.05663923810998,0.025,9.33675545101561,0.5,0.207544162281165,0.03,1.21269016615494,2.0,-15.0,5.0,-60.0,-10.0,0.04316902160644531,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.35213279724121,-19.395301818847656,-19.376230239868164,0.0,0.0,0.0,0.0,0.0,0.0,-0.4060197174549103,-27.12885093688965,-1.983968734741211,10.55138874053955,0.2425786703824997,11.3966646194458,6.499798774719238,1.8773754835128784,5.5641255378723145,-6.609256267547607,-5.639491081237793,0.0436737947165966,0.026841234415769577
0.05,0.6,1.35311148953161,0.1,1.5,-12.0,0.173825587447166,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.03574979218955,0.025,8.70984944300245,0.5,0.399625672631348,0.03,0.126686598119721,2.0,-15.0,5.0,-60.0,-10.0,52.34645891189575,ActivityType.Active,184.0,247.5,413.0,476.5,642.0,705.5,871.0,934.5,1100.0,1163.5,13.854564666748047,-4.558207988739014,-56.904666900634766,-48.285255432128906,1.0,229.0,228.5,228.98809814453125,63.48809051513672,165.5,-0.13485468924045563,-4.661714553833008,-2.707136392593384,1.9904367923736572,0.29064735770225525,0.5942927002906799,1.0626274347305298,11.700762748718262,2.6714742183685303,-10.807455062866211,-8.393197059631348,0.01105330791324377,0.011116506531834602
0.05,0.6,1.39222523573145,0.1,1.5,-12.0,0.289995131535994,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.17021016985214,0.025,14.4876214909041,0.5,3.21801354840319,0.03,0.0981182605679806,2.0,-15.0,5.0,-60.0,-10.0,36.63705635070801,ActivityType.Active,74.0,150.0,206.5,282.5,339.0,415.0,471.5,547.5,604.0,680.0,7.328121185302734,-12.177038192749023,-48.81409454345703,-40.59477996826172,1.0,133.0,132.5,132.520263671875,75.81756591796875,56.70270919799805,-0.11675330251455307,-8.583182334899902,-2.514863967895508,2.4811184406280518,0.3609101474285126,7.7722978591918945,1.4396785497665405,9.521200180053711,3.4405243396759033,-13.802059173583984,-11.772247314453125,0.01664702594280243,0.016692332923412323
0.05,0.6,1.39889676440731,0.1,1.5,-12.0,0.197690552280777,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.48699168799075,0.025,15.942825869164,0.5,0.368304536813442,0.03,0.253843416056667,2.0,-15.0,5.0,-60.0,-10.0,73.57690334320068,ActivityType.Active,137.0,159.5,281.0,304.0,425.5,448.0,569.5,592.5,714.0,737.0,25.825687408447266,7.579527854919434,-65.99737548828125,-52.89645767211914,1.0,144.5,144.0,144.36761474609375,22.86764907836914,121.5,-0.33248862624168396,-9.58259391784668,-2.822417736053467,6.917402267456055,0.3958263695240021,3.2125396728515625,1.3804477453231812,11.76114559173584,2.210341691970825,-13.102005958557129,-10.457152366638184,0.018607525154948235,0.01857100799679756
0.05,0.6,1.33705350014286,0.1,1.5,-12.0,0.390998695910973,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.57946754452018,0.025,4.1620543627033,0.5,0.0450221917389892,0.03,1.94795194777833,2.0,-15.0,5.0,-60.0,-10.0,36.10458266735077,ActivityType.Active,17.5,42.0,50.0,74.5,82.0,106.5,114.0,139.0,146.5,171.0,7.219884872436523,1.4385250806808472,-34.66605758666992,-21.076982498168945,1.0,32.5,32.0,32.19192886352539,24.616161346435547,7.5757575035095215,-1.2414448261260986,-37.41428756713867,-2.0269241333007812,24.12066650390625,0.4615844786167145,2.4116227626800537,14.380131721496582,3.2250173091888428,5.392292022705078,-9.294946670532227,-8.241079330444336,0.05916184186935425,0.025905784219503403
0.05,0.6,1.25573597918595,0.1,1.5,-12.0,0.162185512315247,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.5506199880681,0.025,14.4015049231887,0.5,0.164236337565873,0.03,0.356387771371608,2.0,-15.0,5.0,-60.0,-10.0,76.15250492095947,ActivityType.Active,50.5,73.5,175.0,198.0,300.0,323.0,425.0,448.0,550.0,573.0,26.01888656616211,9.658936500549316,-66.49356842041016,-53.023345947265625,1.0,126.0,124.5,125.53165435791016,23.03165054321289,102.49999237060547,-0.41054949164390564,-10.633881568908691,-2.8255858421325684,8.31808090209961,0.4835212230682373,2.2166411876678467,1.666919469833374,10.242573738098145,2.197678565979004,-11.250749588012695,-8.599623680114746,0.02018912136554718,0.020034456625580788
0.05,0.6,1.24950664612566,0.1,1.5,-12.0,0.120023960926226,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.82128409209641,0.025,6.46415209456675,0.5,0.0068179974088538,0.03,0.20359818982965,2.0,-15.0,5.0,-60.0,-10.0,86.48736000061035,ActivityType.Active,26.0,54.5,147.0,175.5,267.5,296.0,388.5,416.5,509.0,537.5,25.731422424316406,20.218782424926758,-66.2685775756836,-51.21128463745117,1.0,121.0,120.5,120.82928466796875,28.390239715576172,92.43903350830078,-0.5361233353614807,-15.492419242858887,-2.7802772521972656,11.132566452026367,0.8006913661956787,0.10874475538730621,3.3693323135375977,9.72836685180664,2.3788623809814453,-8.707140922546387,-6.146577835083008,0.027409087866544724,0.026617517694830894
0.05,0.6,1.3029141543153,0.1,1.5,-12.0,0.320464600682094,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.62872051105893,0.025,2.39920705553271,0.5,3.95274885035578,0.03,0.0823074503434621,2.0,-15.0,5.0,-60.0,-10.0,50.297025203704834,ActivityType.Active,85.5,148.5,257.5,320.5,429.0,492.0,600.5,663.5,772.0,835.0,12.440555572509766,-2.1124825477600098,-52.409507751464844,-42.580650329589844,1.0,172.0,171.5,171.61404418945312,63.0,108.6140365600586,-0.2299475520849228,-11.689358711242676,-2.5645248889923096,1.6552129983901978,0.3762246370315552,12.274471282958984,2.9248838424682617,9.78323745727539,3.24192476272583,-15.774662017822266,-13.645637512207031,0.0213808324187994,0.02143273875117302
0.05,0.6,1.39995270496015,0.1,1.5,-12.0,0.304929084277233,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.12637003010128,0.025,2.5589258388076,0.5,0.23322985709805,0.03,1.88681185897662,2.0,-15.0,5.0,-60.0,-10.0,64.84650421142578,ActivityType.Active,8.5,55.0,90.0,136.5,172.0,218.5,253.5,300.0,335.5,382.0,12.908332824707031,11.445281982421875,-53.401222229003906,-36.75583267211914,1.0,82.5,81.5,82.02018737792969,46.38383102416992,35.63636779785156,-0.643257200717926,-25.73250961303711,-2.4188995361328125,11.062836647033691,0.9494114518165588,8.825282096862793,8.07214641571045,9.101369857788086,3.8244106769561768,-13.045745849609375,-11.207942008972168,0.04222710058093071,0.02427663467824459
