gnab,gbk,gkir,gkleak,kcabk,vmca,gCRH,gCRHpulse,gkirpulse,gkleakp,CRHkcabk,CRHvmca,kp,gnav,gca,gcaleak,gk,ga,gkca,nuc,kc,tauhna,vmna,smna,vhna,shna,amplitude,class,active_0,passive_0,active_1,passive_1,active_2,passive_2,active_3,passive_3,active_4,passive_4,ahp,v_max,v_min,v_mean,num_spikes,period_max,period_min,period_mean,upstroke_duration,downstroke_duration,inav_mean,ical_mean,icaleak_mean,ikdr_mean,ia_mean,ikca_mean,ibk_mean,ikir_mean,ikleak_mean,ins_mean,iCRH_mean,Jin_mean,jout_mean
0.05,0.6,1.35461809304332,0.1,1.5,-12.0,0.257887653580838,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.14712075776594,0.025,8.01448138285366,0.5,0.100897446219199,0.03,1.92546060147025,2.0,-15.0,5.0,-60.0,-10.0,40.050453186035156,ActivityType.Active,7.0,52.0,75.0,120.0,143.0,187.5,211.0,255.5,278.5,323.5,7.999843597412109,-5.224315643310547,-45.2747688293457,-34.79842758178711,1.0,68.5,67.5,68.08078002929688,44.79798126220703,23.282827377319336,-0.45357319712638855,-13.327876091003418,-2.3699631690979004,7.0120744705200195,0.53802090883255,3.902269124984741,4.07530403137207,7.313266754150391,4.020169258117676,-10.714027404785156,-8.97408390045166,0.023546811193227768,0.015750447288155556
0.05,0.6,1.21417814365632,0.1,1.5,-12.0,0.317627155810532,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.94859076242438,0.025,15.8509755880764,0.5,0.0682552321493317,0.03,1.92875993897317,2.0,-15.0,5.0,-60.0,-10.0,60.17146944999695,ActivityType.Active,14.5,46.0,72.0,103.5,130.0,161.0,187.5,218.5,245.0,276.0,12.142215728759766,1.6999728679656982,-58.47149658203125,-43.61363983154297,1.0,58.0,57.5,57.60099792480469,31.181819915771484,26.419187545776367,-0.7004406452178955,-16.125629425048828,-2.5903377532958984,16.622371673583984,0.8435295820236206,2.080847978591919,3.731961965560913,9.023130416870117,3.1386306285858154,-16.03360939025879,-13.852907180786133,0.028074007481336594,0.017849545925855637
0.05,0.6,1.28115434823888,0.1,1.5,-12.0,0.39781543936438,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.71456901448813,0.025,7.68220121526085,0.5,0.140759742721563,0.03,1.19139235935851,2.0,-15.0,5.0,-60.0,-10.0,49.81570041179657,ActivityType.Active,25.0,56.0,73.0,104.0,121.0,152.0,169.0,200.0,217.0,248.0,9.960681915283203,1.0050276517868042,-48.810672760009766,-34.32224655151367,1.0,48.5,48.0,48.06565856933594,31.25252342224121,16.813129425048828,-0.8172160387039185,-22.404584884643555,-2.358052968978882,16.638164520263672,0.775336503982544,5.588909149169922,6.704907417297363,7.169435024261475,4.067777633666992,-15.369976997375488,-13.65392017364502,0.037143971771001816,0.0246571134775877
0.05,0.6,1.2952876146801,0.1,1.5,-12.0,0.369351013333997,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.07686158777826,0.025,15.1144828635328,0.5,2.09227203757052,0.03,0.0631685915315894,2.0,-15.0,5.0,-60.0,-10.0,56.06514298915863,ActivityType.Active,51.0,86.0,130.5,165.0,209.5,244.5,289.0,324.0,368.5,403.5,14.599971771240234,-1.7417112588882446,-57.806854248046875,-44.188663482666016,1.0,79.5,79.0,79.3838119506836,34.87879180908203,44.50504684448242,-0.4163951873779297,-15.170354843139648,-2.6047160625457764,9.06977653503418,0.5925486087799072,11.008508682250977,3.1073031425476074,9.854960441589355,3.0811243057250977,-18.530550003051758,-16.32111358642578,0.026662657037377357,0.02676539123058319
0.05,0.6,1.26731727203102,0.1,1.5,-12.0,0.246417971321402,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.21998483677098,0.025,12.615221444573,0.5,0.0611106748368639,0.03,1.97661839492476,2.0,-15.0,5.0,-60.0,-10.0,47.08086013793945,ActivityType.Active,1.0,45.5,74.0,118.0,147.0,191.0,219.5,264.0,292.5,336.5,9.410907745361328,-5.041194915771484,-52.12205505371094,-40.1468620300293,1.0,73.5,72.5,73.00505065917969,44.31312561035156,28.691919326782227,-0.4110550284385681,-10.95486068725586,-2.503666877746582,7.774994373321533,0.6090856194496155,2.027742385864258,3.1911330223083496,8.680880546569824,3.485311508178711,-11.900269508361816,-9.892888069152832,0.020187880843877792,0.013546549715101719
0.05,0.6,1.27915509681852,0.1,1.5,-12.0,0.34848823117711,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.81570090162468,0.025,2.95004280335052,0.5,0.289420467601511,0.03,0.608151904109105,2.0,-15.0,5.0,-60.0,-10.0,52.01029682159424,ActivityType.Active,19.0,60.5,84.5,126.0,150.5,192.0,216.0,257.5,281.5,323.0,10.2325439453125,4.238873481750488,-47.77142333984375,-33.29073715209961,1.0,66.5,65.5,66.14142608642578,41.51515579223633,24.626258850097656,-0.6672092080116272,-24.893253326416016,-2.332273483276367,9.561269760131836,0.7422049641609192,11.786720275878906,7.923480033874512,6.964669704437256,4.17092752456665,-13.2659912109375,-11.60140609741211,0.040838081389665604,0.028415445238351822
0.05,0.6,1.37194881532575,0.1,1.5,-12.0,0.39172925236587,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.13237299764382,0.025,5.78386987943897,0.5,0.0517663940427946,0.03,1.52518372344632,2.0,-15.0,5.0,-60.0,-10.0,61.87252426147461,ActivityType.Active,12.0,42.0,60.0,90.0,108.0,138.0,156.0,185.5,203.5,233.5,12.376953125,9.285987854003906,-52.5865364074707,-34.99943923950195,1.0,48.0,47.5,47.92424011230469,29.964645385742188,17.959596633911133,-1.0613055229187012,-28.23274040222168,-2.37497615814209,23.594844818115234,1.0880650281906128,2.044985771179199,8.06794548034668,8.318459510803223,4.000050067901611,-15.460240364074707,-13.710285186767578,0.04591161757707596,0.025381583720445633
0.05,0.6,1.20239063354867,0.1,1.5,-12.0,0.218742485713213,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0444907549631,0.025,9.83203775658843,0.5,0.0878952833198179,0.03,1.6535076225947,2.0,-15.0,5.0,-60.0,-10.0,34.75362825393677,ActivityType.Active,62.5,105.5,125.5,168.5,188.5,231.5,251.5,294.5,314.5,357.5,6.920337677001953,-7.534778118133545,-42.28840637207031,-32.73822784423828,1.0,63.5,63.0,63.161617279052734,43.040401458740234,20.121212005615234,-0.41472434997558594,-13.246076583862305,-2.31845760345459,7.1229753494262695,0.4800463616847992,3.545086622238159,3.7382760047912598,5.665369987487793,4.226190567016602,-8.798134803771973,-7.161243915557861,0.023346787318587303,0.016566213220357895
0.05,0.6,1.28430653204803,0.1,1.5,-12.0,0.384755528397827,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.93125775132402,0.025,6.91629866033563,0.5,0.0712616674145841,0.03,1.98281257573504,2.0,-15.0,5.0,-60.0,-10.0,57.420186042785645,ActivityType.Active,43.5,73.5,91.0,121.0,139.0,169.0,186.5,216.5,234.5,264.5,11.479331970214844,5.574009895324707,-51.84617614746094,-35.59227752685547,1.0,48.0,47.5,47.76768112182617,29.989898681640625,17.77777862548828,-0.9584845304489136,-24.543203353881836,-2.389805555343628,20.83346939086914,0.9586420655250549,2.768556833267212,7.0829362869262695,7.793466091156006,3.940769910812378,-15.47397518157959,-13.69434928894043,0.04039953276515007,0.02221798151731491
0.05,0.6,1.36688499142934,0.1,1.5,-12.0,0.323428065597935,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.87799174835336,0.025,7.90610295931563,0.5,0.0316602798295624,0.03,0.141292317834341,2.0,-15.0,5.0,-60.0,-10.0,62.20111417770386,ActivityType.Active,35.0,67.0,91.5,123.5,147.5,179.5,203.5,235.5,260.0,292.0,12.444221496582031,5.98793363571167,-56.21318054199219,-40.34587478637695,1.0,56.5,56.0,56.23737335205078,32.030311584472656,24.207069396972656,-0.8250317573547363,-19.09963607788086,-2.508648633956909,17.26693344116211,0.985392689704895,0.8792693614959717,5.3451762199401855,9.56224536895752,3.4654083251953125,-15.066290855407715,-13.048988342285156,0.03241247311234474,0.029097486287355423
