gnab,gbk,gkir,gkleak,kcabk,vmca,gCRH,gCRHpulse,gkirpulse,gkleakp,CRHkcabk,CRHvmca,kp,gnav,gca,gcaleak,gk,ga,gkca,nuc,kc,tauhna,vmna,smna,vhna,shna,amplitude,class,active_0,passive_0,active_1,passive_1,active_2,passive_2,active_3,passive_3,active_4,passive_4,ahp,v_max,v_min,v_mean,num_spikes,period_max,period_min,period_mean,upstroke_duration,downstroke_duration,inav_mean,ical_mean,icaleak_mean,ikdr_mean,ia_mean,ikca_mean,ibk_mean,ikir_mean,ikleak_mean,ins_mean,iCRH_mean,Jin_mean,jout_mean
0.05,0.6,1.23460706973787,0.1,1.5,-12.0,0.207425706459162,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.96151785669564,0.025,7.99925544060703,0.5,3.96192028991033,0.03,0.129244400777129,2.0,-15.0,5.0,-60.0,-10.0,78.2435712814331,ActivityType.Active,581.0,605.5,1275.0,1299.5,1969.0,1993.5,2663.0,2687.5,3357.0,3381.5,28.473087310791016,12.861163139343262,-65.38240814208984,-53.58133316040039,1.0,694.0,694.0,694.0,24.5,669.5,-0.07074418663978577,-6.821145534515381,-2.83953595161438,1.4241812229156494,0.17937950789928436,7.599322319030762,0.4403606355190277,11.73756217956543,2.1418700218200684,-13.793214797973633,-11.11414909362793,0.014491027221083641,0.014602755196392536
0.05,0.6,1.34244960870997,0.1,1.5,-12.0,0.123629485906037,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.18784171669988,0.025,3.48740698340241,0.5,0.259851902573192,0.03,1.06865642491759,2.0,-15.0,5.0,-60.0,-10.0,0.26214599609375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.415218353271484,-61.677364349365234,-61.58605194091797,0.0,0.0,0.0,0.0,0.0,0.0,-5.337308928154982e-10,-1.854366660118103,-3.0395777225494385,0.00020908858277834952,0.055657342076301575,2.3278424739837646,2.6800403674087647e-08,11.864150047302246,1.3409322500228882,-10.69311809539795,-7.613834381103516,0.007341496646404266,0.006613085512071848
0.05,0.6,1.30708954266969,0.1,1.5,-12.0,0.376239920723665,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.99270220884821,0.025,1.50729827951606,0.5,2.60521335444813,0.03,0.396747357289127,2.0,-15.0,5.0,-60.0,-10.0,0.0,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.64933395385742,-55.64933395385742,-55.64933395385742,0.0,0.0,0.0,0.0,0.0,0.0,-1.3114619612508704e-08,-2.8935539722442627,-2.891233444213867,0.0004278087290003896,0.10462028533220291,14.407687187194824,6.29158932952123e-07,13.056974411010742,1.9350665807724,-23.719968795776367,-20.937501907348633,0.008677180856466293,0.008674202486872673
0.05,0.6,1.35763954201103,0.1,1.5,-12.0,0.392439150676472,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.01365961583051,0.025,2.49242100873247,0.5,3.85254594122197,0.03,0.367027960590379,2.0,-15.0,5.0,-60.0,-10.0,0.003215789794921875,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.14830017089844,-56.15151596069336,-56.1483039855957,0.0,0.0,0.0,0.0,0.0,0.0,-1.0042348286276592e-08,-1.4069024324417114,-2.903707504272461,0.0006233312888070941,0.10002851486206055,13.637014389038086,4.1332249622882955e-08,13.530834197998047,1.8849884271621704,-24.842206954956055,-22.034791946411133,0.006466316059231758,0.006463721394538879
0.05,0.6,1.21434034030463,0.1,1.5,-12.0,0.262466866872918,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.63075037076442,0.025,7.08346870627012,0.5,3.35738521445403,0.03,0.126578301235112,2.0,-15.0,5.0,-60.0,-10.0,52.93713569641113,ActivityType.Active,287.5,336.0,554.0,603.0,820.5,869.5,1087.0,1136.0,1354.0,1402.5,17.447242736816406,-4.021451950073242,-56.958587646484375,-46.979312896728516,1.0,267.0,266.5,266.5555419921875,48.66667175292969,217.8888702392578,-0.12260590493679047,-7.619018077850342,-2.6744794845581055,1.5535181760787964,0.2708113193511963,8.944150924682617,1.2806065082550049,10.248977661132812,2.8020684719085693,-14.679461479187012,-12.330526351928711,0.015440287068486214,0.015384632162749767
0.05,0.6,1.32151364586967,0.1,1.5,-12.0,0.0156053711242294,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.10315981639684,0.025,3.51149393309791,0.5,0.288288969892571,0.03,1.83836536046734,2.0,-15.0,5.0,-60.0,-10.0,0.19776153564453125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.57087707519531,-68.76863861083984,-68.69235229492188,0.0,0.0,0.0,0.0,0.0,0.0,-1.0314083788431905e-11,-0.9303359985351562,-3.21686053276062,2.3888833311502822e-05,0.016916699707508087,1.3662363290786743,2.5381680091030034e-10,6.641397476196289,0.6303161978721619,-4.506824493408203,-1.0719681978225708,0.006221790798008442,0.003850227687507868
0.05,0.6,1.22554935822304,0.1,1.5,-12.0,0.0644563482728377,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.75919572122977,0.025,10.5640314518003,0.5,0.373280359502649,0.03,0.92536982059947,2.0,-15.0,5.0,-60.0,-10.0,0.20287322998046875,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.84349822998047,-65.04637145996094,-64.97251892089844,0.0,0.0,0.0,0.0,0.0,0.0,-8.239167681445281e-11,-1.7159132957458496,-3.12394642829895,0.00024012148787733167,0.034294430166482925,2.2706620693206787,7.68218999525061e-09,8.971625328063965,1.0018162727355957,-7.437256336212158,-4.188014984130859,0.007260824088007212,0.006732370238751173
0.05,0.6,1.28541198756111,0.1,1.5,-12.0,0.288308749858265,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.98858082711326,0.025,7.7967270455303,0.5,1.38456138104896,0.03,1.96480366476884,2.0,-15.0,5.0,-60.0,-10.0,0.5056228637695312,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.40335464477539,-62.90897750854492,-62.724308013916016,0.0,0.0,0.0,0.0,0.0,0.0,-2.8734251089623797e-10,-2.2844645977020264,-3.067700147628784,0.00034131197025999427,0.04793137311935425,14.504283905029297,4.1543128048715516e-08,10.793183326721191,1.2275470495224,-21.220184326171875,-18.083221435546875,0.008029052056372166,0.005889306776225567
0.05,0.6,1.20569560840241,0.1,1.5,-12.0,0.00146079348663055,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.60007820825348,0.025,9.67437677483275,0.5,0.457832809318677,0.03,1.78660348938732,2.0,-15.0,5.0,-60.0,-10.0,0.2478485107421875,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.31177520751953,-69.55962371826172,-69.47941589355469,0.0,0.0,0.0,0.0,0.0,0.0,-6.6662560888053335e-12,-1.0711677074432373,-3.2366068363189697,4.9461501475889236e-05,0.01405173260718584,1.9194438457489014,3.1695066016190765e-10,5.396755695343018,0.5529047250747681,-3.5746357440948486,-0.10147207230329514,0.006462659686803818,0.004161904100328684
0.05,0.6,1.20072352995032,0.1,1.5,-12.0,0.23379682669329,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.95129750733786,0.025,15.5373414888351,0.5,1.18250882189877,0.03,0.108836864611644,2.0,-15.0,5.0,-60.0,-10.0,62.88555282354355,ActivityType.Active,44.0,75.0,139.0,170.0,234.0,265.0,329.5,360.0,424.5,455.5,19.184337615966797,0.9997534155845642,-61.885799407958984,-48.3260383605957,1.0,95.5,95.0,95.1111068725586,30.964641571044922,64.14644622802734,-0.39379245042800903,-11.242524147033691,-2.7081592082977295,8.284370422363281,0.5507027506828308,4.615665912628174,2.2657127380371094,9.665512084960938,2.6673755645751953,-13.71483039855957,-11.298523902893066,0.02092607505619526,0.02097322978079319
