gnab,gbk,gkir,gkleak,kcabk,vmca,gCRH,gCRHpulse,gkirpulse,gkleakp,CRHkcabk,CRHvmca,kp,gnav,gca,gcaleak,gk,ga,gkca,nuc,kc,tauhna,vmna,smna,vhna,shna,amplitude,class,active_0,passive_0,active_1,passive_1,active_2,passive_2,active_3,passive_3,active_4,passive_4,ahp,v_max,v_min,v_mean,num_spikes,period_max,period_min,period_mean,upstroke_duration,downstroke_duration,inav_mean,ical_mean,icaleak_mean,ikdr_mean,ia_mean,ikca_mean,ibk_mean,ikir_mean,ikleak_mean,ins_mean,iCRH_mean,Jin_mean,jout_mean
0.05,0.6,1.2081421636366,0.1,1.5,-12.0,0.0360992923196712,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.89914530228024,0.025,5.62754483248539,0.5,0.111704407755379,0.03,1.60943639681036,2.0,-15.0,5.0,-60.0,-10.0,0.14239501953125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.17007446289062,-65.31246948242188,-65.23896026611328,0.0,0.0,0.0,0.0,0.0,0.0,-7.051286637915766e-11,-1.7573155164718628,-3.1306397914886475,0.0001175606157630682,0.032767318189144135,0.8402197957038879,7.691941306120498e-09,8.661535263061523,0.9738227128982544,-5.61859130859375,-2.3553824424743652,0.0073340050876140594,0.005269728135317564
0.05,0.6,1.29592471971962,0.1,1.5,-12.0,0.398632786291461,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.06782451051306,0.025,1.27042705156747,0.5,0.663993525319071,0.03,0.885900715019165,2.0,-15.0,5.0,-60.0,-10.0,0.07386016845703125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.60930252075195,-46.683162689208984,-46.63383865356445,0.0,0.0,0.0,0.0,0.0,0.0,-1.4451599099629675e-06,-3.46095871925354,-2.6664459705352783,0.003214155789464712,0.1924057900905609,12.90035629272461,1.068804158421699e-05,11.108611106872559,2.837209939956665,-20.9227294921875,-18.592182159423828,0.009189042262732983,0.009211188182234764
0.05,0.6,1.39257124821939,0.1,1.5,-12.0,0.37312178806214,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.21272687229497,0.025,14.9140409700066,0.5,1.70268426192482,0.03,1.91788563524851,2.0,-15.0,5.0,-60.0,-10.0,0.8013763427734375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.73392105102539,-62.53529739379883,-62.239444732666016,0.0,0.0,0.0,0.0,0.0,0.0,-3.76419118097715e-10,-0.9689037799835205,-3.0561389923095703,0.0007484147790819407,0.05116141960024834,17.06787872314453,2.18057372158853e-09,11.964775085449219,1.275897741317749,-26.334775924682617,-23.222375869750977,0.006037680432200432,0.004180022049695253
0.05,0.6,1.37334852373334,0.1,1.5,-12.0,0.0780891111300299,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.63825888874193,0.025,1.04854103814155,0.5,1.25762850627244,0.03,1.97675645455363,2.0,-15.0,5.0,-60.0,-10.0,0.45343017578125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.67430877685547,-69.12773895263672,-68.95417785644531,0.0,0.0,0.0,0.0,0.0,0.0,-8.877423102182647e-12,-1.1385363340377808,-3.2238595485687256,6.474627753050299e-06,0.01589268445968628,5.93560791015625,4.776233297754118e-10,6.641958713531494,0.6033253073692322,-8.832347869873047,-5.38515567779541,0.006544408388435841,0.003948138561099768
0.05,0.6,1.38641100730647,0.1,1.5,-12.0,0.0103109877069136,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.97628076047245,0.025,1.12612109934878,0.5,3.7190239455795,0.03,0.261531155326772,2.0,-15.0,5.0,-60.0,-10.0,0.00054168701171875,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.70912170410156,-69.70966339111328,-69.70912170410156,0.0,0.0,0.0,0.0,0.0,0.0,-5.8207722496150804e-12,-1.199547529220581,-3.2427279949188232,5.250512003840413e-06,0.013217299245297909,2.1395230293273926,4.340709180983282e-10,5.964984893798828,0.5290875434875488,-4.204226016998291,-0.718769907951355,0.006663414184004068,0.006661123596131802
0.05,0.6,1.2110872515818,0.1,1.5,-12.0,0.393249306587168,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.83181116844515,0.025,8.94087360908426,0.5,1.99667755237683,0.03,0.222901484449268,2.0,-15.0,5.0,-60.0,-10.0,0.00293731689453125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.72172164916992,-42.72465896606445,-42.72262191772461,0.0,0.0,0.0,0.0,0.0,0.0,-1.0475396265974268e-05,-8.328756332397461,-2.5680880546569824,0.056130681186914444,0.22753065824508667,17.46512222290039,0.0006257932400330901,8.857340812683105,3.2276785373687744,-18.936752319335938,-16.800661087036133,0.01634543016552925,0.016345631331205368
0.05,0.6,1.36787036057741,0.1,1.5,-12.0,0.00284209831194859,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.61308020741167,0.025,5.92121414704867,0.5,2.20317425372417,0.03,0.102399511387576,2.0,-15.0,5.0,-60.0,-10.0,0.0,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.85887145996094,-68.85887145996094,-68.85887145996094,0.0,0.0,0.0,0.0,0.0,0.0,-9.410249489361089e-12,-0.7029906511306763,-3.2214717864990234,3.7988651456544176e-05,0.016296496614813805,0.21303975582122803,8.725915129348394e-11,6.719666957855225,0.6141128540039062,-3.6386473178863525,-0.1957036703824997,0.005886693485081196,0.005886321421712637
0.05,0.6,1.3095601540627,0.1,1.5,-12.0,0.145266514481662,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.92083125265942,0.025,10.6371851338464,0.5,1.21014589748719,0.03,1.8054387303014,2.0,-15.0,5.0,-60.0,-10.0,0.4759368896484375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.11510467529297,-66.5910415649414,-66.40900421142578,0.0,0.0,0.0,0.0,0.0,0.0,-3.706119092172777e-11,-1.592226505279541,-3.160170316696167,0.00015538607840426266,0.026831265538930893,8.321870803833008,3.779515367341446e-09,8.516331672668457,0.8578975200653076,-12.969356536865234,-9.647842407226562,0.007129264995455742,0.005034322384744883
0.05,0.6,1.3400828129826,0.1,1.5,-12.0,0.399297485496648,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.99084027469365,0.025,8.09286620272361,0.5,2.36152975628423,0.03,0.777410326588098,2.0,-15.0,5.0,-60.0,-10.0,0.16616058349609375,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.95228958129883,-61.11845016479492,-61.074100494384766,0.0,0.0,0.0,0.0,0.0,0.0,-7.079917208052677e-10,-2.6574478149414062,-3.026041269302368,0.0005589467473328114,0.059379514306783676,19.58795738220215,1.1271171018734094e-07,12.082388877868652,1.392829179763794,-27.44134521484375,-24.386030197143555,0.008526957593858242,0.008416268974542618
0.05,0.6,1.30308944970024,0.1,1.5,-12.0,0.228617640642525,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.14348953284889,0.025,1.05103860038761,0.5,1.58592792892082,0.03,1.99935971961755,2.0,-15.0,5.0,-60.0,-10.0,0.6034698486328125,ActivityType.Hyperpolarized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.05880737304688,-65.66227722167969,-65.43822479248047,0.0,0.0,0.0,0.0,0.0,0.0,-6.422974652142699e-11,-0.6821619868278503,-3.1355507373809814,2.0844629034399986e-05,0.03183412924408913,11.84744930267334,2.4301927137315715e-10,9.214838981628418,0.9562664031982422,-18.231773376464844,-14.959875106811523,0.005727485753595829,0.00380649883300066
